(xor _BC _M1 _F0 _F1 _F2 _F3 _F4 _F5 _F6 _F7 _F8 _F9 _F10 _F11 _F12 _F13 _F14 _F15 _F16 _F17 _F18 _F19 _F20 _F21 _F22 _F23 _F24 _F25 _F26 _F27 _F28 _F29 _F30 _F31 _F32 _F33 _F34 _F35 _F36 _F37 _F38 _F39 _F40 _F41 _F42 _F43 _F44 _F45 _F46 _F47 _F48 _F49 _F50 _F51 _F52 _F53 _F54 _F55 _F56 _F57 _F58 _F59 _F60 _F61 _F62 _F63 _F64 _F65 _F66 _F67 _F68 _F69 _F70 _F71 _F72 _F73 _F74 _F75 _F76 _F77 _F78 _F79)
Model;bCMS;_M1
Class;Cr_9840;_F19
Association;C_2430_pScoordinator_interact_pSCSystem;(not _F19)
Property;Cr_9839;_F20
Comment;Cr_9838;_F20
Association;C_2429_victims_interact_firemen;(not _F20)
Class;Cr_9837;_F20
Property;Cr_9836;_F20
Association;C_2428_witnesses_interact_policeOfficers;(not _F20)
Association;C_2427_policeOfficers_interact_pScoordinator;(not _F20)
Association;C_2426_witnesses_interact_firemen;(not _F20)
Class;Cr_9835;_F20
Association;C_2425_fScoordinator_interact_fSCSystem;(not _F20)
Association;C_2424_firemen_interact_fScoordinator;(not _F20)
Region;Cr_9834;_F20
Association;C_2423_victims_interact_policeOfficers;(not _F20)
Association;C_2422_crisis_handle_bCMSSystem;(not _F20)
Property;Cr_9833;_F20
Association;C_2421_routePoliceCar_follow_policeCar;(not _F21)
Region;Cr_9832;_F21
Association;C_2420_fireTruck_follow_routeFireTruck;(not _F21)
Association;C_2419_routePlans_develop_pSCSystem;(not _F21)
Association;C_2418_crisis_allocate_fireTrucks;(not _F21)
Association;C_2417_crisis_allocate_policeCars;(not _F21)
Class;Cr_9831;_F21
Class;Cr_9830;_F21
Region;Cr_9829;_F21
Transition;Cr_9828;_F21
Association;C_2416_communicationInfrastructure_access_communicationCompromisers;(not _F21)
Property;Cr_9827;_F21
Association;C_2415_routePoliceCars_route_routePlan;(not _F21)
Class;Cr_9826;_F21
Association;C_2414_routeFireTrucks_route_routePlan;(not _F21)
Association;C_2413_bCMSSystem_contain_pSCSystem;(not _F22)
Comment;Cr_9825;_F22
Association;C_2412_bCMSSystem_contain_fSCSystem;(not _F22)
DomainModel;C_2411_Domain;(not _F22)
Property;C_2410_P_92;(not _F22)
Transition;Cr_9824;_F22
Property;C_2409_P_91;(not _F22)
Class;Cr_9823;_F22
Comment;Cr_9822;_F22
Region;Cr_9821;_F22
Comment;Cr_9820;_F22
Property;C_2408_P_90;(not _F22)
Property;C_2407_P_89;(not _F22)
Class;C_2406_PSCSystem;(not _F22)
Region;Cr_9819;_F22
Transition;Cr_9818;_F23
Transition;Cr_9817;_F23
Transition;Cr_9816;_F23
Region;Cr_9815;_F23
Property;C_2405_P_88;(not _F23)
Class;Cr_9814;_F23
Property;Cr_9813;_F23
Property;C_2404_P_87;(not _F23)
Transition;Cr_9812;_F23
Comment;Cr_9811;_F23
Property;C_2403_P_86;(not _F23)
Class;Cr_9810;_F23
Transition;Cr_9809;_F23
Class;C_2402_FSCSystem;(not _F23)
Association;C_2401_fSCSystem_call_pSCSystem;(not _F23)
Association;Cr_9808;_F24
Comment;Cr_9807;_F24
Property;Cr_9806;_F24
Association;C_2400_pSCSystem_call_fSCSystem;(not _F24)
Association;Cr_9805;_F24
DomainModel;C_2399_Architecture;(not _F24)
Generalization;C_2398_G_6;(not _F24)
Class;C_2397_FSCSystemNoEncryption;(not _F24)
Association;Cr_9804;_F24
Region;Cr_9803;_F24
Comment;Cr_9802;_F24
Generalization;C_2396_G_5;(not _F24)
Transition;Cr_9801;_F24
Association;Cr_9800;_F24
Region;Cr_9799;_F24
Property;Cr_9798;_F25
Region;Cr_9797;_F25
Class;Cr_9796;_F25
Transition;Cr_9795;_F25
Region;Cr_9794;_F25
Region;Cr_9793;_F25
Class;C_2395_PSCSystemNoEncryption;(not _F25)
Generalization;C_2394_G_4;(not _F25)
Association;Cr_9792;_F25
Class;C_2393_FScoordinatorNoEncryption;(not _F25)
Class;Cr_9791;_F25
Comment;Cr_9790;_F25
Association;Cr_9789;_F25
Region;Cr_9788;_F25
Generalization;C_2392_G_3;(not _F25)
Class;C_2391_PScoordinatorNoEncryption;(not _F26)
Property;C_2390_P_85;(not _F26)
Property;C_2389_P_84;(not _F26)
Class;C_2388_Witness;(not _F26)
Property;C_2387_P_83;(not _F26)
Association;Cr_9787;_F26
Association;Cr_9786;_F26
Property;C_2386_P_82;(not _F26)
Association;Cr_9785;_F26
Transition;Cr_9784;_F26
Comment;Cr_9783;_F26
Class;C_2385_Victim;(not _F26)
Property;Cr_9782;_F26
Class;Cr_9781;_F26
Comment;Cr_9780;_F26
Class;Cr_9779;_F27
Transition;Cr_9778;_F27
Transition;Cr_9777;_F27
Class;Cr_9776;_F27
Region;Cr_9775;_F27
Property;C_2384_P_81;(not _F27)
Property;C_2383_P_80;(not _F27)
Property;Cr_9774;_F27
Property;C_2382_P_79;(not _F27)
Association;Cr_9773;_F27
Property;C_2381_P_78;(not _F27)
Property;C_2380_P_77;(not _F27)
Property;C_2379_P_76;(not _F27)
Region;Cr_9772;_F27
Property;C_2378_P_75;(not _F27)
Transition;Cr_9771;_F28
Property;C_2377_P_74;(not _F28)
Property;Cr_9770;_F28
Class;C_2376_TimeoutLog;(not _F28)
Generalization;C_2375_G_2;(not _F28)
Comment;Cr_9769;_F28
Property;C_2374_P_73;(not _F28)
Transition;Cr_9768;_F28
Property;C_2373_P_72;(not _F28)
Association;Cr_9767;_F28
Association;Cr_9766;_F28
Class;Cr_9765;_F28
Transition;Cr_9764;_F28
Transition;Cr_9763;_F28
Property;Cr_9762;_F28
Class;C_2372_RoutePoliceCar;(not _F29)
Region;Cr_9761;_F29
Comment;Cr_9760;_F29
Association;Cr_9759;_F29
Transition;Cr_9758;_F29
Comment;Cr_9757;_F29
Property;C_2371_P_71;(not _F29)
Property;C_2370_P_70;(not _F29)
Property;C_2369_P_69;(not _F29)
Property;C_2368_P_68;(not _F29)
Property;Cr_9756;_F29
Region;Cr_9755;_F29
Transition;Cr_9754;_F29
Comment;Cr_9753;_F29
Property;C_2367_P_67;(not _F29)
Property;C_2366_P_66;(not _F30)
Property;C_2365_P_65;(not _F30)
Class;C_2364_RoutePlan;(not _F30)
Generalization;C_2363_G_1;(not _F30)
Property;Cr_9752;_F30
Region;Cr_9751;_F30
Transition;Cr_9750;_F30
Property;C_2362_P_64;(not _F30)
Property;C_2361_P_63;(not _F30)
Class;C_2360_RouteFireTruck;(not _F30)
Property;C_2359_P_62;(not _F30)
Property;C_2358_P_61;(not _F30)
Class;C_2357_Route;(not _F30)
Property;C_2356_P_60;(not _F30)
Property;C_2355_P_59;(not _F30)
Transition;Cr_9749;_F31
Transition;Cr_9748;_F31
Association;Cr_9747;_F31
Property;C_2354_P_58;(not _F31)
Property;C_2353_P_57;(not _F31)
Class;Cr_9746;_F31
Transition;Cr_9745;_F31
Property;C_2352_P_56;(not _F31)
Association;Cr_9744;_F31
Association;Cr_9743;_F31
Property;C_2351_P_55;(not _F31)
Property;C_2350_P_54;(not _F31)
Region;Cr_9742;_F31
Comment;Cr_9741;_F31
Class;C_2349_PSCSystem;(not _F31)
Property;C_2348_P_53;(not _F32)
Property;C_2347_P_52;(not _F32)
Property;C_2346_P_51;(not _F32)
Association;Cr_9740;_F32
Property;C_2345_P_50;(not _F32)
Property;C_2344_P_49;(not _F32)
Property;Cr_9739;_F32
Class;C_2343_PScoordinator;(not _F32)
Property;C_2342_P_48;(not _F32)
Comment;Cr_9738;_F32
Property;C_2341_P_47;(not _F32)
Property;Cr_9737;_F32
Property;C_2340_P_46;(not _F32)
Class;C_2339_PoliceOfficer;(not _F32)
Property;C_2338_P_45;(not _F32)
Transition;Cr_9736;_F33
Property;C_2337_P_44;(not _F33)
Property;C_2336_P_43;(not _F33)
Property;Cr_9735;_F33
Property;C_2335_P_42;(not _F33)
Class;C_2334_PoliceCar;(not _F33)
Comment;Cr_9734;_F33
Property;C_2333_P_41;(not _F33)
Property;C_2332_P_40;(not _F33)
Class;C_2331_GPS;(not _F33)
Property;C_2330_P_39;(not _F33)
Association;Cr_9733;_F33
Class;C_2329_GovermentAgency;(not _F33)
Property;C_2328_P_38;(not _F33)
Class;Cr_9732;_F33
Property;C_2327_P_37;(not _F34)
Property;C_2326_P_36;(not _F34)
Region;Cr_9731;_F34
Property;C_2325_P_35;(not _F34)
Class;Cr_9730;_F34
Transition;Cr_9729;_F34
Property;C_2324_P_34;(not _F34)
Property;Cr_9728;_F34
Property;C_2323_P_33;(not _F34)
Class;C_2322_FSCSystem;(not _F34)
Property;C_2321_P_32;(not _F34)
Association;Cr_9727;_F34
Property;C_2320_P_31;(not _F34)
Class;Cr_9726;_F34
Transition;Cr_9725;_F34
Transition;Cr_9724;_F35
Property;C_2319_P_30;(not _F35)
Property;C_2318_P_29;(not _F35)
Region;Cr_9723;_F35
Property;C_2317_P_28;(not _F35)
Transition;Cr_9722;_F35
Class;C_2316_FScoordinator;(not _F35)
Property;C_2315_P_27;(not _F35)
Property;C_2314_P_26;(not _F35)
Property;Cr_9721;_F35
Property;Cr_9720;_F35
Class;Cr_9719;_F35
Property;C_2313_P_25;(not _F35)
Transition;Cr_9718;_F35
Comment;Cr_9717;_F35
Property;C_2312_P_24;(not _F36)
Comment;Cr_9716;_F36
Class;Cr_9715;_F36
Class;C_2311_FireTruck;(not _F36)
Property;C_2310_P_23;(not _F36)
Property;C_2309_P_22;(not _F36)
Transition;Cr_9714;_F36
Property;C_2308_P_21;(not _F36)
Region;Cr_9713;_F36
Transition;Cr_9712;_F36
Class;Cr_9711;_F36
Class;C_2307_Fireman;(not _F36)
Property;C_2306_P_20;(not _F36)
Property;C_2305_P_19;(not _F36)
Property;C_2304_P_18;(not _F36)
Region;Cr_9710;_F37
Comment;Cr_9709;_F37
Region;Cr_9708;_F37
Transition;Cr_9707;_F37
Property;Cr_9706;_F37
Association;Cr_9705;_F37
Property;C_2303_P_17;(not _F37)
Comment;Cr_9704;_F37
Region;Cr_9703;_F37
Association;Cr_9702;_F37
Comment;Cr_9701;_F37
Association;Cr_9700;_F37
Property;C_2302_P_16;(not _F37)
Class;Cr_9699;_F37
Property;C_2301_P_15;(not _F37)
Property;C_2300_P_14;(not _F38)
Comment;Cr_9698;_F38
Transition;Cr_9697;_F38
Property;Cr_9696;_F38
Class;Cr_9695;_F38
Property;C_2299_P_13;(not _F38)
Comment;Cr_9694;_F38
Property;C_2298_P_12;(not _F38)
Association;Cr_9693;_F38
Class;C_2297_Crisis;(not _F38)
Property;C_2296_P_11;(not _F38)
Property;C_2295_P_10;(not _F38)
Property;C_2294_P_9;(not _F38)
Comment;Cr_9692;_F38
Class;C_2293_Credential;(not _F38)
Property;C_2292_P_8;(not _F39)
Property;C_2291_P_7;(not _F39)
Association;Cr_9691;_F39
Class;C_2290_CommunicationInfrastructure;(not _F39)
Comment;Cr_9690;_F39
Property;C_2289_P_6;(not _F39)
Class;C_2288_CommunicationCompromiser;(not _F39)
Region;Cr_9689;_F39
Transition;Cr_9688;_F39
Comment;Cr_9687;_F39
Transition;Cr_9686;_F39
Association;Cr_9685;_F39
Property;C_2287_P_5;(not _F39)
Association;Cr_9684;_F39
Region;Cr_9683;_F39
Transition;Cr_9682;_F40
Association;Cr_9681;_F40
Comment;Cr_9680;_F40
Property;Cr_9679;_F40
Property;Cr_9678;_F40
Property;C_2286_P_4;(not _F40)
Property;C_2285_P_3;(not _F40)
Region;Cr_9677;_F40
Property;C_2284_P_2;(not _F40)
Property;C_2283_P_1;(not _F40)
Class;C_2282_BCMSSystem;(not _F40)
Transition;Cr_9676;_F40
Comment;Cr_9675;_F40
Comment;Cr_9674;_F40
Class;Cr_9673;_F40
Class;Cr_9672;_F41
Transition;Cr_9671;_F41
Association;Cr_9670;_F41
Association;C_2281_communicationInfrastructure_use_bCMSSystem;(not _F41)
Property;Cr_9669;_F41
Association;C_2280_timeoutLog_report_fScoordinator;(not _F41)
Association;C_2279_timeoutLog_report_pScoordinator;(not _F41)
Association;C_2278_bCMSSystem_regulate_govermentAgency;(not _F41)
Region;Cr_9668;_F41
Association;C_2277_timeoutLog_register_fSCSystem;(not _F41)
Association;C_2276_timeoutLog_register_pSCSystem;(not _F41)
Class;Cr_9667;_F41
Region;Cr_9666;_F41
Association;C_2275_routePlan_receive_fSCSystem;(not _F41)
Comment;Cr_9665;_F41
Association;C_2274_fireTrucks_manage_fScoordinator;(not _F42)
Association;C_2273_policeCars_manage_pScoordinator;(not _F42)
Association;C_2272_pScoordinator_interact_pSCSystem;(not _F42)
Class;Cr_9664;_F42
Transition;Cr_9663;_F42
Property;Cr_9662;_F42
Comment;Cr_9661;_F42
Association;C_2271_victims_interact_firemen;(not _F42)
Region;Cr_9660;_F42
Association;Cr_9659;_F42
Class;Cr_9658;_F42
Region;Cr_9657;_F42
Comment;Cr_9656;_F42
Association;C_2270_witnesses_interact_policeOfficers;(not _F42)
Region;Cr_9655;_F42
Region;Cr_9654;_F43
Property;Cr_9653;_F43
Region;Cr_9652;_F43
Comment;Cr_9651;_F43
Association;Cr_9650;_F43
Region;Cr_9649;_F43
Association;C_2269_policeOfficers_interact_pScoordinator;(not _F43)
Association;C_2268_witnesses_interact_firemen;(not _F43)
Property;Cr_9648;_F43
Association;C_2267_fScoordinator_interact_fSCSystem;(not _F43)
Association;C_2266_firemen_interact_fScoordinator;(not _F43)
Association;Cr_9647;_F43
Property;Cr_9646;_F43
Association;C_2265_victims_interact_policeOfficers;(not _F43)
Comment;Cr_9645;_F43
Association;C_2264_crisis_handle_bCMSSystem;(not _F44)
Association;C_2263_routePoliceCar_follow_policeCar;(not _F44)
Association;C_2262_fireTruck_follow_routeFireTruck;(not _F44)
Association;C_2261_routePlans_develop_pSCSystem;(not _F44)
Transition;Cr_9644;_F44
Property;Cr_9643;_F44
Association;C_2260_crisis_allocate_fireTrucks;(not _F44)
Association;Cr_9642;_F44
Property;Cr_9641;_F44
Association;C_2259_crisis_allocate_policeCars;(not _F44)
Association;C_2258_communicationInfrastructure_access_communicationCompromisers;(not _F44)
Association;C_2257_routePoliceCars_route_routePlan;(not _F44)
Class;Cr_9640;_F44
Association;C_2256_routeFireTrucks_route_routePlan;(not _F44)
Association;C_2255_bCMSSystem_contain_pSCSystem;(not _F44)
Association;C_2254_bCMSSystem_contain_fSCSystem;(not _F45)
Class;Cr_9639;_F45
Class;Cr_9638;_F45
Property;Cr_9637;_F45
DomainModel;C_2253_Domain;(not _F45)
Region;Cr_9636;_F45
Association;Cr_9635;_F45
Property;C_2252_P_92;(not _F45)
Property;Cr_9634;_F45
Property;Cr_9633;_F45
Comment;Cr_9632;_F45
Property;C_2251_P_91;(not _F45)
Class;Cr_9631;_F45
Property;C_2250_P_90;(not _F45)
Class;Cr_9630;_F45
Property;Cr_9629;_F46
Association;Cr_9628;_F46
Property;C_2249_P_89;(not _F46)
Class;C_2248_PSCSystem;(not _F46)
Association;Cr_9627;_F46
Region;Cr_9626;_F46
Property;C_2247_P_88;(not _F46)
Property;C_2246_P_87;(not _F46)
Region;Cr_9625;_F46
Association;Cr_9624;_F46
Region;Cr_9623;_F46
Association;Cr_9622;_F46
Property;Cr_9621;_F46
Property;C_2245_P_86;(not _F46)
Class;C_2244_FSCSystem;(not _F46)
Comment;Cr_9620;_F47
Association;C_2243_fSCSystem_call_pSCSystem;(not _F47)
Comment;Cr_9619;_F47
Association;C_2242_pSCSystem_call_fSCSystem;(not _F47)
Association;Cr_9618;_F47
Association;Cr_9617;_F47
DomainModel;C_2241_Architecture;(not _F47)
Generalization;C_2240_G_6;(not _F47)
Transition;Cr_9616;_F47
Property;Cr_9615;_F47
Association;Cr_9614;_F47
Transition;Cr_9613;_F47
Class;Cr_9612;_F47
Comment;Cr_9611;_F47
Comment;Cr_9610;_F47
Class;C_2239_FSCSystemNoEncryption;(not _F48)
Transition;Cr_9609;_F48
Transition;Cr_9608;_F48
Generalization;C_2238_G_5;(not _F48)
Region;Cr_9607;_F48
Class;C_2237_PSCSystemNoEncryption;(not _F48)
Generalization;C_2236_G_4;(not _F48)
Class;C_2235_FScoordinatorNoEncryption;(not _F48)
Class;Cr_9606;_F48
Generalization;C_2234_G_3;(not _F48)
Association;Cr_9605;_F48
Class;C_2233_PScoordinatorNoEncryption;(not _F48)
Property;C_2232_P_85;(not _F48)
Property;C_2231_P_84;(not _F48)
Comment;Cr_9604;_F48
Class;C_2230_Witness;(not _F49)
Class;Cr_9603;_F49
Association;Cr_9602;_F49
Class;Cr_9601;_F49
Property;C_2229_P_83;(not _F49)
Property;C_2228_P_82;(not _F49)
Region;Cr_9600;_F49
Class;C_2227_Victim;(not _F49)
