(xor _BC _M1 _F0 _F1 _F2 _F3 _F4 _F5 _F6 _F7 _F8 _F9 _F10 _F11 _F12 _F13 _F14 _F15 _F16 _F17 _F18 _F19 _F20 _F21 _F22 _F23 _F24 _F25 _F26 _F27 _F28 _F29 _F30 _F31 _F32 _F33 _F34 _F35 _F36 _F37 _F38 _F39)
Model;bCMS;_M1
Property;C_5068_P_48;(not _F11)
Region;Cr_9937;_F12
Property;C_5067_P_47;(not _F12)
Property;C_5066_P_46;(not _F12)
Comment;Cr_9936;_F12
Class;C_5065_PoliceOfficer;(not _F12)
Class;Cr_9935;_F12
Property;C_5064_P_45;(not _F12)
Property;Cr_9934;_F12
Region;Cr_9933;_F12
Property;C_5063_P_44;(not _F12)
Region;Cr_9932;_F12
Property;Cr_9931;_F13
Comment;Cr_9930;_F13
Property;C_5062_P_43;(not _F13)
Property;C_5061_P_42;(not _F13)
Region;Cr_9929;_F13
Region;Cr_9928;_F13
Association;Cr_9927;_F13
Region;Cr_9926;_F13
Transition;Cr_9925;_F13
Property;Cr_9924;_F13
Class;Cr_9923;_F13
Class;C_5060_PoliceCar;(not _F14)
Property;Cr_9922;_F14
Property;C_5059_P_41;(not _F14)
Property;C_5058_P_40;(not _F14)
Class;C_5057_GPS;(not _F14)
Property;C_5056_P_39;(not _F14)
Class;C_5055_GovermentAgency;(not _F14)
Class;Cr_9921;_F14
Region;Cr_9920;_F14
Property;C_5054_P_38;(not _F14)
Property;C_5053_P_37;(not _F14)
Association;Cr_9919;_F15
Property;C_5052_P_36;(not _F15)
Property;C_5051_P_35;(not _F15)
Property;C_5050_P_34;(not _F15)
Property;C_5049_P_33;(not _F15)
Class;C_5048_FSCSystem;(not _F15)
Property;C_5047_P_32;(not _F15)
Class;Cr_9918;_F15
Class;Cr_9917;_F15
Property;C_5046_P_31;(not _F15)
Class;Cr_9916;_F15
Association;Cr_9915;_F16
Property;Cr_9914;_F16
Property;C_5045_P_30;(not _F16)
Transition;Cr_9913;_F16
Comment;Cr_9912;_F16
Property;C_5044_P_29;(not _F16)
Property;C_5043_P_28;(not _F16)
Class;C_5042_FScoordinator;(not _F16)
Association;Cr_9911;_F16
Association;Cr_9910;_F16
Property;C_5041_P_27;(not _F16)
Association;Cr_9909;_F17
Property;C_5040_P_26;(not _F17)
Transition;Cr_9908;_F17
Comment;Cr_9907;_F17
Transition;Cr_9906;_F17
Property;C_5039_P_25;(not _F17)
Transition;Cr_9905;_F17
Association;Cr_9904;_F17
Property;C_5038_P_24;(not _F17)
Association;Cr_9903;_F17
Association;Cr_9902;_F17
Class;C_5037_FireTruck;(not _F18)
Association;Cr_9901;_F18
Association;Cr_9900;_F18
Association;Cr_9899;_F18
Property;C_5036_P_23;(not _F18)
Property;C_5035_P_22;(not _F18)
Property;C_5034_P_21;(not _F18)
Class;Cr_9898;_F18
Class;C_5033_Fireman;(not _F18)
Property;C_5032_P_20;(not _F18)
Property;C_5031_P_19;(not _F18)
Transition;Cr_9897;_F19
Property;C_5030_P_18;(not _F19)
Property;C_5029_P_17;(not _F19)
Property;C_5028_P_16;(not _F19)
Property;C_5027_P_15;(not _F19)
Association;Cr_9896;_F19
Property;C_5026_P_14;(not _F19)
Comment;Cr_9895;_F19
Property;C_5025_P_13;(not _F19)
Region;Cr_9894;_F19
Association;Cr_9893;_F19
Property;C_5024_P_12;(not _F20)
Class;C_5023_Crisis;(not _F20)
Region;Cr_9892;_F20
Property;C_5022_P_11;(not _F20)
Region;Cr_9891;_F20
Property;C_5021_P_10;(not _F20)
Class;Cr_9890;_F20
Transition;Cr_9889;_F20
Property;C_5020_P_9;(not _F20)
Comment;Cr_9888;_F20
Class;Cr_9887;_F20
Class;C_5019_Credential;(not _F21)
Property;C_5018_P_8;(not _F21)
Property;C_5017_P_7;(not _F21)
Property;Cr_9886;_F21
Class;C_5016_CommunicationInfrastructure;(not _F21)
Property;C_5015_P_6;(not _F21)
Property;Cr_9885;_F21
Association;Cr_9884;_F21
Class;C_5014_CommunicationCompromiser;(not _F21)
Property;C_5013_P_5;(not _F21)
Property;C_5012_P_4;(not _F21)
Property;C_5011_P_3;(not _F22)
Property;C_5010_P_2;(not _F22)
Property;C_5009_P_1;(not _F22)
Class;C_5008_BCMSSystem;(not _F22)
Association;C_5007_communicationInfrastructure_use_bCMSSystem;(not _F22)
Comment;Cr_9883;_F22
Association;C_5006_timeoutLog_report_fScoordinator;(not _F22)
Class;Cr_9882;_F22
Property;Cr_9881;_F22
Class;Cr_9880;_F22
Property;Cr_9879;_F22
Association;Cr_9878;_F23
Association;C_5005_timeoutLog_report_pScoordinator;(not _F23)
Association;Cr_9877;_F23
Transition;Cr_9876;_F23
Association;C_5004_bCMSSystem_regulate_govermentAgency;(not _F23)
Class;Cr_9875;_F23
Transition;Cr_9874;_F23
Class;Cr_9873;_F23
Property;Cr_9872;_F23
Property;Cr_9871;_F23
Association;C_5003_timeoutLog_register_fSCSystem;(not _F23)
Association;C_5002_timeoutLog_register_pSCSystem;(not _F24)
Class;Cr_9870;_F24
Association;Cr_9869;_F24
Association;C_5001_routePlan_receive_fSCSystem;(not _F24)
Association;C_5000_fireTrucks_manage_fScoordinator;(not _F24)
Class;Cr_9868;_F24
Association;C_4999_policeCars_manage_pScoordinator;(not _F24)
Class;Cr_9867;_F24
Region;Cr_9866;_F24
Region;Cr_9865;_F24
Property;Cr_9864;_F24
Transition;Cr_9863;_F25
Comment;Cr_9862;_F25
Class;Cr_9861;_F25
Association;C_4998_pScoordinator_interact_pSCSystem;(not _F25)
Class;Cr_9860;_F25
Association;C_4997_victims_interact_firemen;(not _F25)
Class;Cr_9859;_F25
Class;Cr_9858;_F25
Association;C_4996_witnesses_interact_policeOfficers;(not _F25)
Region;Cr_9857;_F25
Class;Cr_9856;_F25
Association;C_4995_policeOfficers_interact_pScoordinator;(not _F26)
Transition;Cr_9855;_F26
Association;C_4994_witnesses_interact_firemen;(not _F26)
Association;C_4993_fScoordinator_interact_fSCSystem;(not _F26)
Property;Cr_9854;_F26
Association;C_4992_firemen_interact_fScoordinator;(not _F26)
Association;C_4991_victims_interact_policeOfficers;(not _F26)
Association;C_4990_crisis_handle_bCMSSystem;(not _F26)
Association;Cr_9853;_F26
Association;C_4989_routePoliceCar_follow_policeCar;(not _F26)
Association;C_4988_fireTruck_follow_routeFireTruck;(not _F26)
Association;Cr_9852;_F27
Association;C_4987_routePlans_develop_pSCSystem;(not _F27)
Region;Cr_9851;_F27
Association;C_4986_crisis_allocate_fireTrucks;(not _F27)
Association;C_4985_crisis_allocate_policeCars;(not _F27)
Association;C_4984_communicationInfrastructure_access_communicationCompromisers;(not _F27)
Association;C_4983_routePoliceCars_route_routePlan;(not _F27)
Association;C_4982_routeFireTrucks_route_routePlan;(not _F27)
Association;C_4981_bCMSSystem_contain_pSCSystem;(not _F27)
Association;C_4980_bCMSSystem_contain_fSCSystem;(not _F27)
Class;Cr_9850;_F27
Association;Cr_9849;_F28
Region;Cr_9848;_F28
Property;Cr_9847;_F28
DomainModel;C_4979_Domain;(not _F28)
Transition;Cr_9846;_F28
Property;C_4978_P_92;(not _F28)
Association;Cr_9845;_F28
Class;Cr_9844;_F28
Property;C_4977_P_91;(not _F28)
Property;C_4976_P_90;(not _F28)
Property;C_4975_P_89;(not _F28)
Property;Cr_9843;_F29
Association;Cr_9842;_F29
Class;Cr_9841;_F29
Property;Cr_9840;_F29
Transition;Cr_9839;_F29
Association;Cr_9838;_F29
Class;C_4974_PSCSystem;(not _F29)
Property;Cr_9837;_F29
Property;C_4973_P_88;(not _F29)
Property;C_4972_P_87;(not _F29)
Property;C_4971_P_86;(not _F29)
Property;Cr_9836;_F30
Class;C_4970_FSCSystem;(not _F30)
Association;C_4969_fSCSystem_call_pSCSystem;(not _F30)
Region;Cr_9835;_F30
Association;C_4968_pSCSystem_call_fSCSystem;(not _F30)
Transition;Cr_9834;_F30
DomainModel;C_4967_Architecture;(not _F30)
Generalization;C_4966_G_6;(not _F30)
Class;C_4965_FSCSystemNoEncryption;(not _F30)
Generalization;C_4964_G_5;(not _F30)
Comment;Cr_9833;_F30
Class;C_4963_PSCSystemNoEncryption;(not _F31)
Generalization;C_4962_G_4;(not _F31)
Class;C_4961_FScoordinatorNoEncryption;(not _F31)
Generalization;C_4960_G_3;(not _F31)
Class;Cr_9832;_F31
Class;C_4959_PScoordinatorNoEncryption;(not _F31)
Property;C_4958_P_85;(not _F31)
Comment;Cr_9831;_F31
Property;C_4957_P_84;(not _F31)
Property;Cr_9830;_F31
Class;C_4956_Witness;(not _F31)
Property;C_4955_P_83;(not _F32)
Property;C_4954_P_82;(not _F32)
Property;Cr_9829;_F32
Class;C_4953_Victim;(not _F32)
Class;Cr_9828;_F32
Comment;Cr_9827;_F32
Property;C_4952_P_81;(not _F32)
Property;C_4951_P_80;(not _F32)
Property;C_4950_P_79;(not _F32)
Transition;Cr_9826;_F32
Comment;Cr_9825;_F32
Class;Cr_9824;_F33
Association;Cr_9823;_F33
Region;Cr_9822;_F33
Property;Cr_9821;_F33
Property;C_4949_P_78;(not _F33)
Region;Cr_9820;_F33
Association;Cr_9819;_F33
Property;Cr_9818;_F33
Comment;Cr_9817;_F33
Association;Cr_9816;_F33
Association;Cr_9815;_F33
Property;C_4948_P_77;(not _F34)
Association;Cr_9814;_F34
Property;C_4947_P_76;(not _F34)
Property;C_4946_P_75;(not _F34)
Property;C_4945_P_74;(not _F34)
Class;C_4944_TimeoutLog;(not _F34)
Generalization;C_4943_G_2;(not _F34)
Region;Cr_9813;_F34
Association;Cr_9812;_F34
Property;C_4942_P_73;(not _F34)
Property;C_4941_P_72;(not _F34)
Comment;Cr_9811;_F35
Property;Cr_9810;_F35
Class;C_4940_RoutePoliceCar;(not _F35)
Transition;Cr_9809;_F35
Property;C_4939_P_71;(not _F35)
Association;Cr_9808;_F35
Property;C_4938_P_70;(not _F35)
Property;C_4937_P_69;(not _F35)
Property;C_4936_P_68;(not _F35)
Region;Cr_9807;_F35
Region;Cr_9806;_F35
Property;C_4935_P_67;(not _F36)
Property;C_4934_P_66;(not _F36)
Property;C_4933_P_65;(not _F36)
Property;Cr_9805;_F36
Transition;Cr_9804;_F36
Association;Cr_9803;_F36
Transition;Cr_9802;_F36
Class;C_4932_RoutePlan;(not _F36)
Generalization;C_4931_G_1;(not _F36)
Property;C_4930_P_64;(not _F36)
Association;Cr_9801;_F36
Comment;Cr_9800;_F37
Transition;Cr_9799;_F37
Property;C_4929_P_63;(not _F37)
Class;C_4928_RouteFireTruck;(not _F37)
Property;C_4927_P_62;(not _F37)
Property;Cr_9798;_F37
Property;C_4926_P_61;(not _F37)
Class;C_4925_Route;(not _F37)
Class;Cr_9797;_F37
Region;Cr_9796;_F37
Class;Cr_9795;_F37
Property;C_4924_P_60;(not _F38)
Region;Cr_9794;_F38
Property;C_4923_P_59;(not _F38)
Property;Cr_9793;_F38
Class;Cr_9792;_F38
Property;C_4922_P_58;(not _F38)
Property;C_4921_P_57;(not _F38)
Comment;Cr_9791;_F38
Class;Cr_9790;_F38
Property;C_4920_P_56;(not _F38)
Property;C_4919_P_55;(not _F38)
Property;C_4918_P_54;(not _F39)
Transition;Cr_9789;_F39
Class;C_4917_PSCSystem;(not _F39)
Property;Cr_9788;_F39
Transition;Cr_9787;_F39
Class;Cr_9786;_F39
Property;C_4916_P_53;(not _F39)
Property;C_4915_P_52;(not _F39)
Property;C_4914_P_51;(not _F39)
Property;C_4913_P_50;(not _F39)
Property;C_4912_P_49;(not _F39)
