(xor _BC _M1 _F0 _F1 _F2 _F3 _F4 _F5 _F6 _F7 _F8 _F9 _F10 _F11 _F12 _F13 _F14 _F15 _F16 _F17 _F18 _F19 _F20 _F21 _F22 _F23 _F24 _F25 _F26 _F27 _F28 _F29 _F30 _F31 _F32 _F33 _F34 _F35 _F36 _F37 _F38 _F39 _F40 _F41 _F42 _F43 _F44 _F45 _F46 _F47 _F48 _F49 _F50 _F51 _F52 _F53 _F54 _F55 _F56 _F57 _F58 _F59 _F60 _F61 _F62 _F63 _F64 _F65 _F66 _F67 _F68 _F69 _F70 _F71 _F72 _F73 _F74 _F75 _F76 _F77 _F78 _F79)
Model;bCMS;_M1
Class;C_566_PoliceCar;(not _F13)
Class;Cr_9927;_F13
Property;C_564_P_40;(not _F13)
Class;C_563_GPS;(not _F14)
Class;C_561_GovermentAgency;(not _F14)
Property;C_560_P_38;(not _F14)
Property;C_559_P_37;(not _F14)
Property;C_557_P_35;(not _F14)
Transition;Cr_9923;_F15
Class;C_554_FSCSystem;(not _F15)
Property;C_553_P_32;(not _F15)
Property;C_552_P_31;(not _F15)
Association;Cr_9918;_F15
Region;Cr_9917;_F15
Comment;Cr_9916;_F16
Association;Cr_9914;_F16
Transition;Cr_9913;_F16
Class;C_548_FScoordinator;(not _F16)
Property;C_547_P_27;(not _F16)
Property;C_546_P_26;(not _F16)
Association;Cr_9910;_F17
Class;C_543_FireTruck;(not _F17)
Region;Cr_9908;_F17
Transition;Cr_9907;_F17
Comment;Cr_9906;_F17
Property;C_540_P_21;(not _F17)
Class;C_539_Fireman;(not _F18)
Property;Cr_9905;_F18
Class;Cr_9904;_F18
Property;C_537_P_19;(not _F18)
Class;Cr_9901;_F18
Property;C_536_P_18;(not _F18)
Class;Cr_9899;_F18
Property;C_535_P_17;(not _F19)
Property;C_534_P_16;(not _F19)
Property;C_533_P_15;(not _F19)
Property;C_532_P_14;(not _F19)
Transition;Cr_9897;_F19
Property;Cr_9896;_F19
Class;C_529_Crisis;(not _F19)
Class;Cr_9894;_F20
Comment;Cr_9893;_F20
Property;C_528_P_11;(not _F20)
Property;C_527_P_10;(not _F20)
Class;C_525_Credential;(not _F20)
Property;C_524_P_8;(not _F20)
Class;C_522_CommunicationInfrastructure;(not _F20)
Property;C_521_P_6;(not _F20)
Transition;Cr_9892;_F20
Transition;Cr_9891;_F21
Class;C_520_CommunicationCompromiser;(not _F21)
Property;Cr_9890;_F21
Property;C_519_P_5;(not _F21)
Property;C_515_P_1;(not _F21)
Class;C_514_BCMSSystem;(not _F22)
Association;C_513_communicationInfrastructure_use_bCMSSystem;(not _F22)
Association;Cr_9886;_F22
Transition;Cr_9885;_F22
Transition;Cr_9883;_F22
Association;C_512_timeoutLog_report_fScoordinator;(not _F22)
Association;C_511_timeoutLog_report_pScoordinator;(not _F22)
Comment;Cr_9880;_F22
Association;Cr_9879;_F23
Region;Cr_9878;_F23
Association;C_510_bCMSSystem_regulate_govermentAgency;(not _F23)
Transition;Cr_9875;_F23
Class;Cr_9873;_F23
Association;C_509_timeoutLog_register_fSCSystem;(not _F23)
Association;Cr_9872;_F23
Association;C_507_routePlan_receive_fSCSystem;(not _F24)
Association;C_506_fireTrucks_manage_fScoordinator;(not _F24)
Association;Cr_9871;_F24
Association;C_505_policeCars_manage_pScoordinator;(not _F24)
Transition;Cr_9869;_F24
Association;C_504_pScoordinator_interact_pSCSystem;(not _F24)
Property;Cr_9868;_F24
Association;C_503_victims_interact_firemen;(not _F24)
Transition;Cr_9867;_F24
Transition;Cr_9866;_F24
Property;Cr_9865;_F25
Association;C_501_policeOfficers_interact_pScoordinator;(not _F25)
Association;C_500_witnesses_interact_firemen;(not _F25)
Association;C_499_fScoordinator_interact_fSCSystem;(not _F25)
Association;C_498_firemen_interact_fScoordinator;(not _F25)
Association;C_497_victims_interact_policeOfficers;(not _F25)
Property;Cr_9858;_F26
Association;C_496_crisis_handle_bCMSSystem;(not _F26)
Transition;Cr_9857;_F26
Class;Cr_9856;_F26
Transition;Cr_9855;_F26
Association;C_493_routePlans_develop_pSCSystem;(not _F26)
Association;C_492_crisis_allocate_fireTrucks;(not _F26)
Association;C_491_crisis_allocate_policeCars;(not _F27)
Comment;Cr_9853;_F27
Transition;Cr_9849;_F27
Association;C_489_routePoliceCars_route_routePlan;(not _F27)
Association;C_488_routeFireTrucks_route_routePlan;(not _F27)
Class;Cr_9847;_F28
Association;C_487_bCMSSystem_contain_pSCSystem;(not _F28)
Association;C_486_bCMSSystem_contain_fSCSystem;(not _F28)
Property;Cr_9846;_F28
DomainModel;C_485_Domain;(not _F28)
Transition;C_484_T_76;(not _F28)
Transition;C_483_T_75;(not _F28)
Region;Cr_9845;_F28
Association;Cr_9844;_F28
Region;C_482_S_43;(not _F28)
Region;C_481_S_42;(not _F29)
Class;Cr_9841;_F29
Region;Cr_9840;_F29
Region;C_480_PS_18;(not _F29)
Association;Cr_9838;_F29
Transition;Cr_9837;_F29
Region;C_479_Region2;(not _F29)
Transition;C_478_T_74;(not _F29)
Transition;C_477_T_73;(not _F29)
Transition;C_476_T_72;(not _F30)
Association;Cr_9835;_F30
Property;Cr_9833;_F30
Class;Cr_9832;_F30
Transition;C_474_T_70;(not _F30)
Transition;C_472_T_68;(not _F31)
Comment;Cr_9829;_F31
Transition;C_471_T_67;(not _F31)
Transition;C_470_T_66;(not _F31)
Transition;C_469_T_65;(not _F31)
Transition;Cr_9827;_F31
Region;C_468_S_41;(not _F31)
Region;C_467_S_40;(not _F31)
Region;C_466_S_39;(not _F31)
Property;Cr_9826;_F31
Region;Cr_9825;_F32
Transition;Cr_9822;_F32
Class;Cr_9821;_F32
Transition;Cr_9820;_F32
Region;C_462_S_35;(not _F32)
Region;C_461_S_34;(not _F32)
Region;C_460_S_33;(not _F33)
Region;Cr_9819;_F33
Region;C_459_PS_17;(not _F33)
Region;C_458_Region1;(not _F33)
StateMachine;C_457_SM-PScoordinator;(not _F33)
Comment;Cr_9817;_F33
Transition;Cr_9816;_F33
Region;C_455_S_32;(not _F33)
Property;Cr_9813;_F34
Property;Cr_9811;_F34
Region;Cr_9810;_F34
Comment;Cr_9808;_F34
Region;C_453_R16;(not _F34)
Class;Cr_9806;_F35
Region;Cr_9805;_F35
Association;Cr_9803;_F35
Class;Cr_9802;_F35
Region;Cr_9801;_F35
Region;Cr_9800;_F35
Region;C_448_S_30;(not _F35)
Association;Cr_9799;_F36
Property;Cr_9798;_F36
Property;Cr_9797;_F36
Transition;Cr_9796;_F36
Association;Cr_9795;_F36
Region;C_446_R15;(not _F36)
StateMachine;C_445_SM-ConnectivityPSCsystem;(not _F36)
Association;Cr_9794;_F36
Transition;C_444_T_60;(not _F37)
Transition;C_443_T_59;(not _F37)
Region;C_441_S_28;(not _F37)
Class;Cr_9789;_F37
Region;C_439_R14;(not _F37)
Transition;C_438_T_58;(not _F37)
Transition;C_437_T_57;(not _F38)
Transition;C_436_T_56;(not _F38)
Property;Cr_9787;_F38
Transition;C_434_T_54;(not _F38)
Class;Cr_9785;_F38
Transition;C_433_T_53;(not _F38)
Region;Cr_9784;_F38
Transition;Cr_9783;_F38
Transition;C_431_T_51;(not _F39)
Property;Cr_9782;_F39
Region;Cr_9781;_F39
Transition;C_430_T_50;(not _F39)
Property;Cr_9780;_F39
Class;Cr_9779;_F39
Transition;Cr_9778;_F39
Comment;Cr_9776;_F40
Region;C_426_S_27;(not _F40)
Region;C_424_S_25;(not _F40)
Property;Cr_9775;_F40
Region;C_423_S_24;(not _F40)
Region;C_422_S_23;(not _F40)
Region;C_421_S_22;(not _F40)
Transition;Cr_9772;_F40
Property;Cr_9771;_F41
Region;C_420_S_21;(not _F41)
Region;C_419_S_20;(not _F41)
Region;C_418_PS_13;(not _F41)
Property;Cr_9769;_F41
Region;C_417_R13;(not _F41)
StateMachine;C_416_SM-PSCSystem;(not _F41)
Transition;C_415_T_46;(not _F41)
Region;C_414_S_19;(not _F42)
Comment;Cr_9766;_F42
Region;C_413_PS_12;(not _F42)
Region;C_412_R12;(not _F42)
Transition;C_411_T_45;(not _F42)
Transition;C_410_T_44;(not _F42)
Association;Cr_9765;_F42
Transition;C_409_T_43;(not _F42)
Region;C_408_S_18;(not _F42)
Class;Cr_9763;_F42
Region;C_407_S_17;(not _F43)
Region;Cr_9762;_F43
Class;Cr_9761;_F43
Region;C_405_R11;(not _F43)
Property;Cr_9760;_F43
StateMachine;C_404_SM-ConnectivityFSCsystem;(not _F43)
Transition;C_403_T_42;(not _F43)
Region;C_401_S_16;(not _F43)
Association;Cr_9758;_F44
Property;Cr_9757;_F44
Property;Cr_9756;_F44
Region;C_400_S_15;(not _F44)
Transition;Cr_9755;_F44
Region;C_399_PS_10;(not _F44)
Transition;Cr_9754;_F44
Region;C_398_R10;(not _F44)
Association;Cr_9752;_F44
Class;Cr_9751;_F44
Transition;C_397_T_40;(not _F45)
Region;Cr_9749;_F45
Transition;C_396_T_39;(not _F45)
Region;Cr_9746;_F45
Region;C_394_S_13;(not _F45)
Region;C_393_PS_9;(not _F45)
Region;Cr_9744;_F46
Region;C_392_R9;(not _F46)
Transition;C_391_T_38;(not _F46)
Transition;C_390_T_37;(not _F46)
Region;C_389_S_12;(not _F46)
Region;C_388_S_11;(not _F46)
Region;Cr_9742;_F46
Region;C_387_PS_8;(not _F46)
Property;Cr_9741;_F46
Region;C_386_R8;(not _F46)
Association;Cr_9740;_F47
Transition;Cr_9739;_F47
Region;C_383_S_10;(not _F47)
Association;Cr_9738;_F47
Region;C_382_S_9;(not _F47)
Association;Cr_9737;_F47
Region;C_380_R7;(not _F47)
Association;Cr_9735;_F48
Association;Cr_9734;_F48
Transition;C_378_T_33;(not _F48)
Comment;Cr_9732;_F48
Class;Cr_9731;_F48
Association;Cr_9730;_F48
Transition;Cr_9729;_F48
Comment;Cr_9728;_F48
Association;Cr_9727;_F48
Region;C_377_S_8;(not _F49)
Region;C_376_S_7;(not _F49)
Region;C_375_PS_6;(not _F49)
Region;C_374_R6;(not _F49)
Transition;C_373_T_32;(not _F49)
Class;Cr_9725;_F49
Transition;C_372_T_31;(not _F49)
Comment;Cr_9723;_F49
Association;Cr_9722;_F49
Region;C_371_S_6;(not _F50)
Region;C_369_PS_5;(not _F50)
Region;C_368_R5;(not _F50)
StateMachine;C_367_SM-Main;(not _F50)
Transition;C_366_T_30;(not _F50)
Region;C_364_S_4;(not _F50)
Transition;Cr_9718;_F51
Property;Cr_9717;_F51
Class;Cr_9716;_F51
Region;C_363_S_3;(not _F51)
Property;Cr_9715;_F51
Region;C_362_PS_4;(not _F51)
Region;C_361_R4;(not _F51)
Property;Cr_9714;_F51
Transition;C_360_T_28;(not _F51)
Transition;C_359_T_27;(not _F51)
Region;Cr_9713;_F51
Transition;C_358_T_26;(not _F52)
Transition;Cr_9712;_F52
Transition;C_357_T_25;(not _F52)
Transition;C_356_T_24;(not _F52)
Transition;C_355_T_23;(not _F52)
Transition;C_354_T_22;(not _F52)
Association;Cr_9711;_F52
Transition;Cr_9709;_F52
Transition;C_353_T_21;(not _F52)
Comment;Cr_9708;_F52
Transition;C_352_T_20;(not _F53)
Transition;C_351_T_19;(not _F53)
Transition;C_350_T_18;(not _F53)
Region;C_349_PS_3;(not _F53)
Region;Cr_9707;_F53
Region;C_348_R3;(not _F53)
Comment;Cr_9704;_F53
Comment;Cr_9703;_F53
StateMachine;C_347_SM-FScoordinator;(not _F54)
Transition;C_346_T_17;(not _F54)
Transition;C_345_T_16;(not _F54)
Transition;Cr_9701;_F54
Region;C_344_S_2;(not _F54)
Region;C_343_S_1;(not _F54)
Transition;Cr_9699;_F54
Region;C_342_PS_2;(not _F54)
Association;Cr_9698;_F54
Region;C_341_R2;(not _F54)
Transition;C_340_T_15;(not _F55)
Comment;Cr_9697;_F55
Transition;C_339_T_14;(not _F55)
Region;Cr_9696;_F55
Transition;C_338_T_13;(not _F55)
Class;Cr_9695;_F55
Transition;C_337_T_12;(not _F55)
Transition;C_336_T_11;(not _F55)
Transition;C_334_T_9;(not _F56)
Property;Cr_9692;_F56
Transition;C_333_T_8;(not _F56)
Region;Cr_9691;_F56
Transition;C_332_T_7;(not _F56)
Transition;C_331_T_6;(not _F56)
Transition;C_330_T_5;(not _F56)
Comment;Cr_9688;_F56
Class;Cr_9687;_F56
Transition;C_329_T_4;(not _F57)
Transition;C_328_T_3;(not _F57)
Transition;C_327_T_2;(not _F57)
Association;Cr_9686;_F57
Transition;C_326_T_1;(not _F57)
Region;Cr_9685;_F57
Region;C_325_PS_1;(not _F57)
Region;C_324_R1;(not _F57)
StateMachine;C_323_SM-FSCsystem;(not _F57)
Comment;C_322_Author;(not _F57)
Class;Cr_9683;_F58
Property;C_321_P_92;(not _F58)
Comment;Cr_9682;_F58
Class;Cr_9681;_F58
Property;C_320_P_91;(not _F58)
Class;Cr_9680;_F58
Class;Cr_9679;_F58
Property;Cr_9678;_F58
Property;C_319_P_90;(not _F58)
Property;C_318_P_89;(not _F58)
Class;C_317_PSCSystem;(not _F58)
Comment;Cr_9676;_F59
Property;C_316_P_88;(not _F59)
Transition;Cr_9675;_F59
Property;C_315_P_87;(not _F59)
Comment;Cr_9674;_F59
Region;Cr_9673;_F59
Property;C_314_P_86;(not _F59)
Class;C_313_FSCSystem;(not _F59)
Association;C_312_fSCSystem_call_pSCSystem;(not _F59)
Association;C_311_pSCSystem_call_fSCSystem;(not _F60)
DomainModel;C_310_Architecture;(not _F60)
Transition;Cr_9671;_F60
Class;C_308_FSCSystemNoEncryption;(not _F60)
Generalization;C_307_G_5;(not _F60)
Association;Cr_9670;_F60
Property;Cr_9669;_F60
Class;C_306_PSCSystemNoEncryption;(not _F60)
Generalization;C_305_G_4;(not _F60)
Class;C_304_FScoordinatorNoEncryption;(not _F60)
Generalization;C_303_G_3;(not _F61)
Transition;Cr_9668;_F61
Class;C_302_PScoordinatorNoEncryption;(not _F61)
Property;C_300_P_84;(not _F61)
Class;C_299_Witness;(not _F61)
Property;C_298_P_83;(not _F61)
Property;C_297_P_82;(not _F61)
Class;C_296_Victim;(not _F61)
Property;Cr_9667;_F61
Property;Cr_9666;_F61
Transition;Cr_9665;_F62
Property;C_295_P_81;(not _F62)
Property;C_294_P_80;(not _F62)
Property;C_293_P_79;(not _F62)
Property;C_292_P_78;(not _F62)
Property;C_291_P_77;(not _F62)
Class;Cr_9664;_F62
Property;C_290_P_76;(not _F62)
Comment;Cr_9663;_F62
Transition;Cr_9662;_F62
Association;Cr_9661;_F62
Property;C_289_P_75;(not _F63)
Region;Cr_9660;_F63
Transition;Cr_9659;_F63
Property;C_288_P_74;(not _F63)
Transition;Cr_9658;_F63
Class;C_287_TimeoutLog;(not _F63)
Generalization;C_286_G_2;(not _F63)
Region;Cr_9657;_F63
Property;C_284_P_72;(not _F63)
Class;C_283_RoutePoliceCar;(not _F64)
Association;Cr_9654;_F64
Property;C_282_P_71;(not _F64)
Association;Cr_9653;_F64
Property;C_281_P_70;(not _F64)
Property;C_280_P_69;(not _F64)
Transition;Cr_9652;_F64
Region;Cr_9651;_F64
Property;C_279_P_68;(not _F64)
Property;C_278_P_67;(not _F64)
Property;C_277_P_66;(not _F65)
Comment;Cr_9650;_F65
Property;C_276_P_65;(not _F65)
Class;C_275_RoutePlan;(not _F65)
Generalization;C_274_G_1;(not _F65)
Property;C_273_P_64;(not _F65)
Transition;Cr_9649;_F65
Property;C_272_P_63;(not _F65)
Association;Cr_9648;_F65
Property;Cr_9647;_F65
Transition;Cr_9646;_F65
Class;C_271_RouteFireTruck;(not _F66)
Property;C_270_P_62;(not _F66)
Class;Cr_9645;_F66
Class;C_268_Route;(not _F66)
Class;Cr_9644;_F66
Class;Cr_9643;_F66
Association;Cr_9642;_F66
Property;Cr_9641;_F66
Region;Cr_9640;_F66
Property;C_267_P_60;(not _F66)
Property;C_266_P_59;(not _F67)
Property;C_264_P_57;(not _F67)
Comment;Cr_9639;_F67
Transition;Cr_9638;_F67
Class;Cr_9637;_F67
Property;C_263_P_56;(not _F67)
Property;C_262_P_55;(not _F67)
Property;C_261_P_54;(not _F67)
Class;C_260_PSCSystem;(not _F67)
Property;C_259_P_53;(not _F67)
Property;C_258_P_52;(not _F68)
Property;Cr_9636;_F68
Property;C_257_P_51;(not _F68)
Property;C_256_P_50;(not _F68)
Property;C_255_P_49;(not _F68)
Class;Cr_9635;_F68
Transition;Cr_9634;_F68
Class;C_254_PScoordinator;(not _F68)
Comment;Cr_9633;_F68
Property;C_253_P_48;(not _F68)
Property;C_252_P_47;(not _F68)
Property;Cr_9632;_F69
Region;Cr_9631;_F69
Transition;Cr_9630;_F69
Transition;Cr_9629;_F69
Property;C_251_P_46;(not _F69)
Comment;Cr_9628;_F69
Class;C_250_PoliceOfficer;(not _F69)
Class;Cr_9627;_F69
Class;Cr_9626;_F69
Property;C_249_P_45;(not _F69)
Comment;Cr_9625;_F69
Association;Cr_9624;_F70
Property;C_248_P_44;(not _F70)
Property;C_247_P_43;(not _F70)
Association;Cr_9623;_F70
Property;C_246_P_42;(not _F70)
Association;Cr_9622;_F70
Class;Cr_9621;_F70
Class;C_245_PoliceCar;(not _F70)
Region;Cr_9620;_F70
Association;Cr_9619;_F70
Comment;Cr_9618;_F71
Class;Cr_9617;_F71
Property;C_243_P_40;(not _F71)
Class;C_242_GPS;(not _F71)
Class;C_240_GovermentAgency;(not _F71)
Property;C_239_P_38;(not _F71)
Transition;Cr_9616;_F71
Property;C_238_P_37;(not _F71)
Property;C_237_P_36;(not _F71)
Property;C_236_P_35;(not _F71)
Transition;Cr_9615;_F72
Property;C_235_P_34;(not _F72)
Comment;Cr_9614;_F72
Property;C_234_P_33;(not _F72)
Region;Cr_9613;_F72
Transition;Cr_9612;_F72
Association;Cr_9610;_F72
Class;C_233_FSCSystem;(not _F72)
Association;Cr_9609;_F72
Comment;Cr_9607;_F73
Transition;Cr_9606;_F73
Association;Cr_9605;_F73
Property;C_232_P_32;(not _F73)
Property;Cr_9604;_F73
Transition;Cr_9603;_F73
Property;C_231_P_31;(not _F73)
Property;C_230_P_30;(not _F73)
Class;Cr_9602;_F73
Property;C_229_P_29;(not _F73)
Region;Cr_9601;_F73
Association;Cr_9600;_F74
Property;C_228_P_28;(not _F74)
Class;C_227_FScoordinator;(not _F74)
Class;Cr_9599;_F74
Property;C_226_P_27;(not _F74)
Association;Cr_9598;_F74
Association;Cr_9597;_F74
Property;C_225_P_26;(not _F74)
Class;Cr_9596;_F74
Property;C_224_P_25;(not _F74)
Property;C_223_P_24;(not _F74)
Class;C_222_FireTruck;(not _F75)
Comment;Cr_9595;_F75
Property;C_221_P_23;(not _F75)
Transition;Cr_9594;_F75
Class;Cr_9593;_F75
Property;C_220_P_22;(not _F75)
Comment;Cr_9592;_F75
Comment;Cr_9591;_F75
Property;C_219_P_21;(not _F75)
Class;C_218_Fireman;(not _F75)
Comment;Cr_9590;_F75
Region;Cr_9589;_F76
Association;Cr_9588;_F76
Property;C_217_P_20;(not _F76)
Property;C_216_P_19;(not _F76)
Property;C_215_P_18;(not _F76)
Class;Cr_9587;_F76
Property;C_214_P_17;(not _F76)
Transition;Cr_9585;_F76
Class;Cr_9584;_F76
Property;C_213_P_16;(not _F76)
Comment;Cr_9583;_F77
Property;Cr_9582;_F77
Class;Cr_9581;_F77
Property;C_212_P_15;(not _F77)
Comment;Cr_9580;_F77
Property;C_211_P_14;(not _F77)
Class;Cr_9579;_F77
Property;C_210_P_13;(not _F77)
Transition;Cr_9578;_F77
Region;Cr_9577;_F77
Property;C_209_P_12;(not _F77)
Transition;Cr_9576;_F78
Class;C_208_Crisis;(not _F78)
Association;Cr_9575;_F78
Comment;Cr_9574;_F78
Transition;Cr_9573;_F78
Association;Cr_9572;_F78
Property;C_207_P_11;(not _F78)
Property;C_206_P_10;(not _F78)
Property;Cr_9571;_F78
Property;C_205_P_9;(not _F78)
Class;C_204_Credential;(not _F78)
Property;C_203_P_8;(not _F79)
Property;C_202_P_7;(not _F79)
Property;Cr_9570;_F79
Comment;Cr_9569;_F79
Class;Cr_9568;_F79
Region;Cr_9567;_F79
Class;C_201_CommunicationInfrastructure;(not _F79)
Property;Cr_9566;_F79
Association;Cr_9565;_F79
Association;Cr_9564;_F79
Property;C_200_P_6;(not _F79)
