(xor _BC _M1 _F0 _F1 _F2 _F3 _F4 _F5 _F6 _F7 _F8 _F9 _F10 _F11 _F12 _F13 _F14 _F15 _F16 _F17 _F18 _F19)
Model;bCMS;_M1
Comment;Cr_9895;_F13
Property;C_545_P_25;(not _F13)
Property;C_544_P_24;(not _F13)
Class;Cr_9894;_F13
Class;Cr_9893;_F13
Class;C_543_FireTruck;(not _F13)
Comment;Cr_9892;_F13
Association;Cr_9891;_F13
Region;Cr_9890;_F14
Property;C_542_P_23;(not _F14)
Class;Cr_9889;_F14
Property;C_540_P_21;(not _F14)
Transition;Cr_9888;_F14
Association;Cr_9886;_F14
Class;C_539_Fireman;(not _F14)
Property;Cr_9885;_F14
Class;Cr_9884;_F14
Property;C_538_P_20;(not _F14)
Comment;Cr_9883;_F14
Property;C_537_P_19;(not _F14)
Property;C_536_P_18;(not _F14)
Region;Cr_9881;_F15
Property;C_535_P_17;(not _F15)
Property;C_534_P_16;(not _F15)
Property;C_533_P_15;(not _F15)
Transition;Cr_9880;_F15
Region;Cr_9879;_F15
Property;C_532_P_14;(not _F15)
Property;C_531_P_13;(not _F15)
Property;C_530_P_12;(not _F15)
Transition;Cr_9878;_F15
Property;Cr_9877;_F15
Class;Cr_9876;_F15
Transition;Cr_9875;_F15
Class;C_529_Crisis;(not _F15)
Property;C_528_P_11;(not _F16)
Region;Cr_9874;_F16
Association;Cr_9873;_F16
Property;C_527_P_10;(not _F16)
Region;Cr_9872;_F16
Comment;Cr_9871;_F16
Property;C_526_P_9;(not _F16)
Association;Cr_9870;_F16
Comment;Cr_9869;_F16
Class;Cr_9868;_F16
Association;Cr_9867;_F16
Class;C_525_Credential;(not _F16)
Property;C_524_P_8;(not _F16)
Property;C_523_P_7;(not _F16)
Region;Cr_9866;_F16
Comment;Cr_9865;_F17
Region;Cr_9864;_F17
Class;C_522_CommunicationInfrastructure;(not _F17)
Property;C_521_P_6;(not _F17)
Class;C_520_CommunicationCompromiser;(not _F17)
Property;Cr_9863;_F17
Class;Cr_9862;_F17
Region;Cr_9861;_F17
Property;C_519_P_5;(not _F17)
Property;Cr_9860;_F17
Property;C_518_P_4;(not _F17)
Property;C_517_P_3;(not _F17)
Property;C_516_P_2;(not _F17)
Property;C_515_P_1;(not _F17)
Class;C_514_BCMSSystem;(not _F17)
Association;C_513_communicationInfrastructure_use_bCMSSystem;(not _F18)
Association;C_512_timeoutLog_report_fScoordinator;(not _F18)
Association;C_511_timeoutLog_report_pScoordinator;(not _F18)
Association;C_510_bCMSSystem_regulate_govermentAgency;(not _F18)
Transition;Cr_9859;_F18
Comment;Cr_9858;_F18
Association;C_509_timeoutLog_register_fSCSystem;(not _F18)
Association;C_508_timeoutLog_register_pSCSystem;(not _F18)
Association;C_507_routePlan_receive_fSCSystem;(not _F18)
Association;C_506_fireTrucks_manage_fScoordinator;(not _F18)
Association;C_505_policeCars_manage_pScoordinator;(not _F18)
Class;Cr_9857;_F18
Class;Cr_9856;_F18
Association;C_504_pScoordinator_interact_pSCSystem;(not _F18)
Association;Cr_9855;_F18
Association;Cr_9854;_F19
Association;C_503_victims_interact_firemen;(not _F19)
Comment;Cr_9853;_F19
Association;C_502_witnesses_interact_policeOfficers;(not _F19)
Association;Cr_9852;_F19
Association;Cr_9851;_F19
Association;C_501_policeOfficers_interact_pScoordinator;(not _F19)
Class;Cr_9850;_F19
Comment;Cr_9849;_F19
Property;Cr_9848;_F19
Class;Cr_9846;_F19
Association;C_500_witnesses_interact_firemen;(not _F19)
Association;C_499_fScoordinator_interact_fSCSystem;(not _F19)
Comment;Cr_9845;_F19
