(xor _BC _M1 _F0 _F1 _F2 _F3 _F4 _F5 _F6 _F7 _F8 _F9 _F10 _F11 _F12 _F13 _F14 _F15 _F16 _F17 _F18 _F19)
Model;bCMS;_M1
Association;Cr_9880;_F17
Property;C_518_P_4;(not _F17)
Association;Cr_9879;_F17
Comment;Cr_9878;_F17
Property;C_517_P_3;(not _F17)
Property;C_516_P_2;(not _F17)
Property;C_515_P_1;(not _F17)
Class;C_514_BCMSSystem;(not _F17)
Association;C_513_communicationInfrastructure_use_bCMSSystem;(not _F18)
Region;Cr_9877;_F18
Association;C_512_timeoutLog_report_fScoordinator;(not _F18)
Association;Cr_9876;_F18
Region;Cr_9875;_F18
Region;Cr_9874;_F18
Association;C_511_timeoutLog_report_pScoordinator;(not _F18)
Association;C_510_bCMSSystem_regulate_govermentAgency;(not _F18)
Region;Cr_9873;_F18
Association;C_509_timeoutLog_register_fSCSystem;(not _F18)
Property;Cr_9872;_F18
Comment;Cr_9871;_F18
Association;C_507_routePlan_receive_fSCSystem;(not _F18)
Comment;Cr_9870;_F19
Region;Cr_9869;_F19
Region;Cr_9868;_F19
Comment;Cr_9867;_F19
Association;C_505_policeCars_manage_pScoordinator;(not _F19)
Class;Cr_9866;_F19
Class;Cr_9865;_F19
Association;C_504_pScoordinator_interact_pSCSystem;(not _F19)
Association;Cr_9864;_F19
Association;Cr_9863;_F19
Association;C_503_victims_interact_firemen;(not _F19)
Comment;Cr_9862;_F19
Association;C_502_witnesses_interact_policeOfficers;(not _F19)
