(xor _BC _M1 _F0 _F1 _F2 _F3 _F4 _F5 _F6 _F7 _F8 _F9 _F10 _F11 _F12 _F13 _F14 _F15 _F16 _F17 _F18 _F19 _F20 _F21 _F22 _F23 _F24 _F25 _F26 _F27 _F28 _F29 _F30 _F31 _F32 _F33 _F34 _F35 _F36 _F37 _F38 _F39)
Model;bCMS;_M1
Association;Cr_9931;_F10
Property;C_591_P_62;(not _F11)
Property;C_590_P_61;(not _F11)
Class;C_589_Route;(not _F11)
Region;Cr_9930;_F11
Region;Cr_9929;_F11
Transition;Cr_9928;_F11
Property;C_587_P_59;(not _F11)
Property;C_586_P_58;(not _F11)
Property;C_585_P_57;(not _F11)
Property;Cr_9927;_F11
Property;C_584_P_56;(not _F12)
Region;Cr_9926;_F12
Property;C_583_P_55;(not _F12)
Transition;Cr_9924;_F12
Association;Cr_9923;_F12
Comment;Cr_9922;_F12
Comment;Cr_9921;_F12
Comment;Cr_9920;_F12
Property;C_582_P_54;(not _F12)
Transition;Cr_9918;_F13
Class;C_581_PSCSystem;(not _F13)
Property;C_580_P_53;(not _F13)
Property;C_579_P_52;(not _F13)
Property;C_578_P_51;(not _F13)
Region;Cr_9917;_F13
Property;C_577_P_50;(not _F13)
Property;C_576_P_49;(not _F13)
Comment;Cr_9915;_F13
Class;C_575_PScoordinator;(not _F13)
Property;C_574_P_48;(not _F14)
Property;Cr_9914;_F14
Class;Cr_9913;_F14
Region;Cr_9912;_F14
Property;Cr_9911;_F14
Property;C_573_P_47;(not _F14)
Region;Cr_9910;_F14
Property;C_572_P_46;(not _F14)
Class;C_571_PoliceOfficer;(not _F14)
Property;C_570_P_45;(not _F14)
Class;Cr_9908;_F15
Property;C_569_P_44;(not _F15)
Property;Cr_9907;_F15
Association;Cr_9906;_F15
Region;Cr_9905;_F15
Transition;Cr_9904;_F15
Association;Cr_9903;_F15
Property;C_567_P_42;(not _F15)
Class;C_566_PoliceCar;(not _F15)
Property;C_564_P_40;(not _F16)
Class;C_563_GPS;(not _F16)
Transition;Cr_9901;_F16
Property;C_562_P_39;(not _F16)
Property;Cr_9899;_F16
Class;C_561_GovermentAgency;(not _F16)
Property;C_560_P_38;(not _F16)
Property;C_559_P_37;(not _F16)
Property;Cr_9898;_F16
Property;C_557_P_35;(not _F17)
Property;C_556_P_34;(not _F17)
Property;C_555_P_33;(not _F17)
Comment;Cr_9897;_F17
Transition;Cr_9896;_F17
Class;C_554_FSCSystem;(not _F17)
Association;Cr_9895;_F17
Comment;Cr_9894;_F17
Region;Cr_9893;_F17
Property;C_552_P_31;(not _F18)
Transition;Cr_9892;_F18
Comment;Cr_9891;_F18
Association;Cr_9890;_F18
Property;C_550_P_29;(not _F18)
Property;C_549_P_28;(not _F18)
Class;C_548_FScoordinator;(not _F18)
Region;Cr_9889;_F18
Property;C_547_P_27;(not _F18)
Transition;Cr_9888;_F18
Association;Cr_9887;_F19
Region;Cr_9886;_F19
Transition;Cr_9885;_F19
Comment;Cr_9884;_F19
Property;C_546_P_26;(not _F19)
Property;C_545_P_25;(not _F19)
Class;Cr_9882;_F19
Property;C_544_P_24;(not _F19)
Class;C_543_FireTruck;(not _F19)
Transition;Cr_9881;_F19
Association;Cr_9880;_F20
Property;Cr_9879;_F20
Property;C_542_P_23;(not _F20)
Comment;Cr_9878;_F20
Property;C_540_P_21;(not _F20)
Class;C_539_Fireman;(not _F20)
Property;C_538_P_20;(not _F20)
Property;C_537_P_19;(not _F20)
Property;C_536_P_18;(not _F20)
Transition;Cr_9876;_F21
Association;Cr_9875;_F21
Property;C_535_P_17;(not _F21)
Property;C_534_P_16;(not _F21)
Region;Cr_9874;_F21
Association;Cr_9873;_F21
Property;C_533_P_15;(not _F21)
Property;C_532_P_14;(not _F21)
Association;Cr_9872;_F21
Transition;Cr_9871;_F21
Property;Cr_9870;_F21
Class;Cr_9869;_F22
Comment;Cr_9868;_F22
Property;C_531_P_13;(not _F22)
Property;C_530_P_12;(not _F22)
Comment;Cr_9866;_F22
Class;C_529_Crisis;(not _F22)
Property;C_528_P_11;(not _F22)
Property;C_526_P_9;(not _F22)
Class;C_525_Credential;(not _F22)
Association;Cr_9865;_F23
Transition;Cr_9864;_F23
Region;Cr_9863;_F23
Property;C_524_P_8;(not _F23)
Property;C_523_P_7;(not _F23)
Region;Cr_9862;_F23
Region;Cr_9861;_F23
Class;Cr_9860;_F23
Class;C_522_CommunicationInfrastructure;(not _F23)
Region;Cr_9859;_F23
Property;C_521_P_6;(not _F23)
Property;Cr_9858;_F24
Class;C_520_CommunicationCompromiser;(not _F24)
Association;Cr_9856;_F24
Association;Cr_9854;_F24
Property;C_519_P_5;(not _F24)
Transition;Cr_9853;_F24
Association;Cr_9852;_F24
Property;C_518_P_4;(not _F24)
Property;C_517_P_3;(not _F24)
Property;C_516_P_2;(not _F25)
Class;Cr_9851;_F25
Comment;Cr_9850;_F25
Property;C_515_P_1;(not _F25)
Class;Cr_9849;_F25
Association;Cr_9848;_F25
Property;Cr_9847;_F25
Transition;Cr_9846;_F25
Class;C_514_BCMSSystem;(not _F25)
Transition;Cr_9845;_F25
Comment;Cr_9843;_F26
Association;C_513_communicationInfrastructure_use_bCMSSystem;(not _F26)
Association;C_512_timeoutLog_report_fScoordinator;(not _F26)
Comment;Cr_9842;_F26
Association;C_511_timeoutLog_report_pScoordinator;(not _F26)
Association;C_510_bCMSSystem_regulate_govermentAgency;(not _F26)
Region;Cr_9841;_F26
Association;C_508_timeoutLog_register_pSCSystem;(not _F26)
Transition;Cr_9840;_F26
Association;C_507_routePlan_receive_fSCSystem;(not _F26)
Association;C_506_fireTrucks_manage_fScoordinator;(not _F27)
Association;C_505_policeCars_manage_pScoordinator;(not _F27)
Association;Cr_9839;_F27
Property;Cr_9838;_F27
Association;C_504_pScoordinator_interact_pSCSystem;(not _F27)
Association;C_503_victims_interact_firemen;(not _F27)
Comment;Cr_9836;_F27
Comment;Cr_9835;_F27
Comment;Cr_9834;_F27
Class;Cr_9833;_F28
Region;Cr_9832;_F28
Property;Cr_9831;_F28
Transition;Cr_9830;_F28
Transition;Cr_9829;_F28
Association;C_501_policeOfficers_interact_pScoordinator;(not _F28)
Association;C_499_fScoordinator_interact_fSCSystem;(not _F28)
Property;Cr_9827;_F28
Comment;Cr_9825;_F29
Association;C_497_victims_interact_policeOfficers;(not _F29)
Comment;Cr_9824;_F29
Region;Cr_9823;_F29
Association;C_496_crisis_handle_bCMSSystem;(not _F29)
Association;C_495_routePoliceCar_follow_policeCar;(not _F29)
Association;C_494_fireTruck_follow_routeFireTruck;(not _F29)
Association;Cr_9822;_F29
Association;C_493_routePlans_develop_pSCSystem;(not _F29)
Transition;Cr_9821;_F29
Region;Cr_9820;_F30
Comment;Cr_9819;_F30
Transition;Cr_9818;_F30
Association;C_492_crisis_allocate_fireTrucks;(not _F30)
Association;Cr_9817;_F30
Association;C_491_crisis_allocate_policeCars;(not _F30)
Association;C_490_communicationInfrastructure_access_communicationCompromisers;(not _F30)
Association;C_489_routePoliceCars_route_routePlan;(not _F30)
Association;C_488_routeFireTrucks_route_routePlan;(not _F30)
Association;Cr_9814;_F31
Association;C_487_bCMSSystem_contain_pSCSystem;(not _F31)
Class;Cr_9813;_F31
Association;C_486_bCMSSystem_contain_fSCSystem;(not _F31)
Region;Cr_9812;_F31
Class;Cr_9811;_F31
Region;Cr_9810;_F31
DomainModel;C_485_Domain;(not _F31)
Region;Cr_9809;_F31
Transition;C_484_T_76;(not _F31)
Transition;C_483_T_75;(not _F31)
Comment;Cr_9808;_F32
Region;C_481_S_42;(not _F32)
Region;C_480_PS_18;(not _F32)
Class;Cr_9807;_F32
Region;C_479_Region2;(not _F32)
Transition;C_478_T_74;(not _F32)
Class;Cr_9805;_F32
Property;Cr_9804;_F32
Region;Cr_9803;_F32
Association;Cr_9802;_F33
Transition;C_477_T_73;(not _F33)
Transition;C_476_T_72;(not _F33)
Transition;C_475_T_71;(not _F33)
Property;Cr_9801;_F33
Transition;Cr_9800;_F33
Transition;Cr_9799;_F33
Transition;C_474_T_70;(not _F33)
Transition;C_473_T_69;(not _F33)
Transition;C_472_T_68;(not _F33)
Transition;C_471_T_67;(not _F33)
Comment;Cr_9798;_F34
Transition;C_470_T_66;(not _F34)
Transition;Cr_9797;_F34
Transition;C_469_T_65;(not _F34)
Region;C_468_S_41;(not _F34)
Class;Cr_9796;_F34
Region;C_467_S_40;(not _F34)
Region;C_466_S_39;(not _F34)
Property;Cr_9795;_F34
Association;Cr_9794;_F34
Comment;Cr_9793;_F34
Region;C_465_S_38;(not _F35)
Region;Cr_9792;_F35
Region;C_464_S_37;(not _F35)
Region;C_463_S_36;(not _F35)
Association;Cr_9791;_F35
Region;C_462_S_35;(not _F35)
Region;Cr_9790;_F35
Transition;Cr_9789;_F35
Association;Cr_9788;_F35
Region;C_461_S_34;(not _F35)
Class;Cr_9787;_F35
Region;C_460_S_33;(not _F36)
Transition;Cr_9786;_F36
Region;C_459_PS_17;(not _F36)
Transition;Cr_9785;_F36
Region;C_458_Region1;(not _F36)
Association;Cr_9784;_F36
StateMachine;C_457_SM-PScoordinator;(not _F36)
Transition;Cr_9783;_F36
Comment;Cr_9782;_F36
Transition;C_456_T_64;(not _F36)
Region;C_455_S_32;(not _F36)
Region;C_454_PS_16;(not _F37)
Property;Cr_9781;_F37
Association;Cr_9780;_F37
Region;C_453_R16;(not _F37)
Transition;Cr_9779;_F37
Association;Cr_9778;_F37
Property;Cr_9777;_F37
Transition;C_452_T_63;(not _F37)
Comment;Cr_9776;_F37
Class;Cr_9775;_F37
Transition;C_451_T_62;(not _F37)
Transition;C_450_T_61;(not _F38)
Region;C_449_S_31;(not _F38)
Comment;Cr_9774;_F38
Comment;Cr_9773;_F38
Transition;Cr_9772;_F38
Region;C_448_S_30;(not _F38)
Region;C_447_PS_15;(not _F38)
Region;C_446_R15;(not _F38)
StateMachine;C_445_SM-ConnectivityPSCsystem;(not _F38)
Region;Cr_9770;_F38
Transition;C_444_T_60;(not _F39)
Comment;Cr_9769;_F39
Transition;C_443_T_59;(not _F39)
Property;Cr_9768;_F39
Property;Cr_9767;_F39
Region;C_442_S_29;(not _F39)
Property;Cr_9766;_F39
Class;Cr_9765;_F39
Transition;Cr_9764;_F39
Property;Cr_9763;_F39
Comment;Cr_9762;_F39
