(xor _BC _M1 _F0 _F1 _F2 _F3 _F4 _F5 _F6 _F7 _F8 _F9 _F10 _F11 _F12 _F13 _F14 _F15 _F16 _F17 _F18 _F19 _F20 _F21 _F22 _F23 _F24 _F25 _F26 _F27 _F28 _F29 _F30 _F31 _F32 _F33 _F34 _F35 _F36 _F37 _F38 _F39)
Model;bCMS;_M1
Property;C_1169_P_10;(not _F20)
Property;C_1168_P_9;(not _F20)
Class;Cr_9892;_F20
Class;C_1167_Credential;(not _F20)
Property;Cr_9891;_F20
Property;C_1166_P_8;(not _F20)
Comment;Cr_9890;_F20
Property;C_1165_P_7;(not _F20)
Property;Cr_9889;_F21
Property;Cr_9888;_F21
Transition;Cr_9887;_F21
Region;Cr_9886;_F21
Region;Cr_9885;_F21
Class;C_1164_CommunicationInfrastructure;(not _F21)
Property;Cr_9884;_F21
Region;Cr_9883;_F21
Comment;Cr_9882;_F21
Property;C_1163_P_6;(not _F21)
Property;Cr_9880;_F22
Property;Cr_9878;_F22
Region;Cr_9877;_F22
Association;Cr_9876;_F22
Class;C_1162_CommunicationCompromiser;(not _F22)
Property;C_1161_P_5;(not _F22)
Property;C_1160_P_4;(not _F22)
Property;C_1159_P_3;(not _F22)
Transition;Cr_9875;_F22
Region;Cr_9874;_F22
Property;C_1158_P_2;(not _F23)
Comment;Cr_9873;_F23
Property;C_1157_P_1;(not _F23)
Class;C_1156_BCMSSystem;(not _F23)
Transition;Cr_9872;_F23
Region;Cr_9871;_F23
Association;C_1155_communicationInfrastructure_use_bCMSSystem;(not _F23)
Association;C_1154_timeoutLog_report_fScoordinator;(not _F23)
Property;Cr_9870;_F23
Association;Cr_9868;_F23
Association;Cr_9867;_F24
Region;Cr_9866;_F24
Association;C_1153_timeoutLog_report_pScoordinator;(not _F24)
Association;C_1152_bCMSSystem_regulate_govermentAgency;(not _F24)
Association;C_1151_timeoutLog_register_fSCSystem;(not _F24)
Association;C_1150_timeoutLog_register_pSCSystem;(not _F24)
Transition;Cr_9865;_F24
Association;C_1149_routePlan_receive_fSCSystem;(not _F24)
Association;C_1148_fireTrucks_manage_fScoordinator;(not _F24)
Class;Cr_9864;_F24
Association;C_1147_policeCars_manage_pScoordinator;(not _F24)
Region;Cr_9863;_F25
Association;Cr_9862;_F25
Association;C_1146_pScoordinator_interact_pSCSystem;(not _F25)
Region;Cr_9861;_F25
Class;Cr_9860;_F25
Comment;Cr_9859;_F25
Association;Cr_9858;_F25
Class;Cr_9857;_F25
Association;C_1145_victims_interact_firemen;(not _F25)
Association;C_1144_witnesses_interact_policeOfficers;(not _F25)
Class;Cr_9856;_F25
Association;Cr_9855;_F26
Transition;Cr_9854;_F26
Property;Cr_9853;_F26
Association;C_1143_policeOfficers_interact_pScoordinator;(not _F26)
Association;C_1142_witnesses_interact_firemen;(not _F26)
Comment;Cr_9852;_F26
Region;Cr_9851;_F26
Class;Cr_9850;_F26
Property;Cr_9849;_F26
Class;Cr_9848;_F26
Association;C_1140_firemen_interact_fScoordinator;(not _F27)
Region;Cr_9847;_F27
Association;C_1139_victims_interact_policeOfficers;(not _F27)
Association;C_1138_crisis_handle_bCMSSystem;(not _F27)
Transition;Cr_9846;_F27
Association;C_1137_routePoliceCar_follow_policeCar;(not _F27)
Association;C_1136_fireTruck_follow_routeFireTruck;(not _F27)
Transition;Cr_9845;_F27
Association;C_1135_routePlans_develop_pSCSystem;(not _F27)
Association;C_1134_crisis_allocate_fireTrucks;(not _F27)
Association;C_1133_crisis_allocate_policeCars;(not _F27)
Property;Cr_9844;_F28
Association;C_1132_communicationInfrastructure_access_communicationCompromisers;(not _F28)
Association;Cr_9843;_F28
Association;C_1131_routePoliceCars_route_routePlan;(not _F28)
Association;C_1130_routeFireTrucks_route_routePlan;(not _F28)
Association;C_1129_bCMSSystem_contain_pSCSystem;(not _F28)
Comment;Cr_9842;_F28
Class;Cr_9841;_F28
Comment;Cr_9840;_F28
Association;C_1128_bCMSSystem_contain_fSCSystem;(not _F28)
Association;Cr_9839;_F28
DomainModel;C_1127_Domain;(not _F29)
Comment;Cr_9838;_F29
Class;Cr_9836;_F29
Property;C_1126_P_92;(not _F29)
Class;Cr_9834;_F29
Class;Cr_9833;_F29
Class;Cr_9832;_F29
Property;C_1125_P_91;(not _F29)
Comment;Cr_9831;_F29
Association;Cr_9830;_F30
Class;Cr_9829;_F30
Property;C_1124_P_90;(not _F30)
Region;Cr_9827;_F30
Property;C_1123_P_89;(not _F30)
Comment;Cr_9826;_F30
Association;Cr_9825;_F30
Class;Cr_9824;_F30
Region;Cr_9823;_F30
Association;Cr_9822;_F30
Region;Cr_9821;_F31
Class;C_1122_PSCSystem;(not _F31)
Property;C_1121_P_88;(not _F31)
Property;C_1120_P_87;(not _F31)
Property;C_1119_P_86;(not _F31)
Class;C_1118_FSCSystem;(not _F31)
Association;C_1117_fSCSystem_call_pSCSystem;(not _F31)
Association;C_1116_pSCSystem_call_fSCSystem;(not _F31)
DomainModel;C_1115_Architecture;(not _F31)
Generalization;C_1114_G_6;(not _F31)
Class;C_1113_FSCSystemNoEncryption;(not _F31)
Generalization;C_1112_G_5;(not _F32)
Transition;Cr_9820;_F32
Class;C_1111_PSCSystemNoEncryption;(not _F32)
Region;Cr_9819;_F32
Region;Cr_9818;_F32
Region;Cr_9817;_F32
Generalization;C_1110_G_4;(not _F32)
Class;C_1109_FScoordinatorNoEncryption;(not _F32)
Generalization;C_1108_G_3;(not _F32)
Class;C_1107_PScoordinatorNoEncryption;(not _F32)
Comment;Cr_9815;_F33
Region;Cr_9814;_F33
Property;C_1106_P_85;(not _F33)
Class;Cr_9813;_F33
Region;Cr_9812;_F33
Transition;Cr_9811;_F33
Association;Cr_9810;_F33
Transition;Cr_9809;_F33
Class;Cr_9808;_F33
Association;Cr_9807;_F33
Property;C_1105_P_84;(not _F33)
Class;C_1104_Witness;(not _F34)
Comment;Cr_9806;_F34
Transition;Cr_9805;_F34
Property;Cr_9804;_F34
Property;C_1103_P_83;(not _F34)
Class;Cr_9803;_F34
Property;C_1102_P_82;(not _F34)
Comment;Cr_9802;_F34
Comment;Cr_9801;_F34
Class;C_1101_Victim;(not _F34)
Property;C_1100_P_81;(not _F34)
Property;C_1099_P_80;(not _F35)
Association;Cr_9800;_F35
Property;C_1098_P_79;(not _F35)
Property;Cr_9799;_F35
Property;C_1097_P_78;(not _F35)
Transition;Cr_9798;_F35
Property;C_1096_P_77;(not _F35)
Property;C_1095_P_76;(not _F35)
Property;C_1094_P_75;(not _F35)
Property;C_1093_P_74;(not _F35)
Class;C_1092_TimeoutLog;(not _F35)
Generalization;C_1091_G_2;(not _F36)
Comment;Cr_9797;_F36
Property;Cr_9796;_F36
Class;Cr_9795;_F36
Property;C_1090_P_73;(not _F36)
Property;C_1089_P_72;(not _F36)
Class;Cr_9794;_F36
Association;Cr_9793;_F36
Class;C_1088_RoutePoliceCar;(not _F36)
Property;Cr_9792;_F36
Transition;Cr_9791;_F36
Class;Cr_9790;_F37
Region;Cr_9789;_F37
Property;C_1087_P_71;(not _F37)
Property;C_1086_P_70;(not _F37)
Property;C_1085_P_69;(not _F37)
Transition;Cr_9788;_F37
Association;Cr_9787;_F37
Property;Cr_9786;_F37
Property;C_1084_P_68;(not _F37)
Property;C_1083_P_67;(not _F37)
Association;Cr_9785;_F37
Property;C_1082_P_66;(not _F38)
Property;C_1081_P_65;(not _F38)
Class;C_1080_RoutePlan;(not _F38)
Generalization;C_1079_G_1;(not _F38)
Transition;Cr_9784;_F38
Property;C_1078_P_64;(not _F38)
Association;Cr_9783;_F38
Property;Cr_9782;_F38
Region;Cr_9781;_F38
Comment;Cr_9780;_F38
Transition;Cr_9779;_F38
Property;C_1077_P_63;(not _F39)
Class;C_1076_RouteFireTruck;(not _F39)
Comment;Cr_9778;_F39
Property;C_1075_P_62;(not _F39)
Transition;Cr_9777;_F39
Class;Cr_9776;_F39
Property;C_1074_P_61;(not _F39)
Comment;Cr_9775;_F39
Class;C_1073_Route;(not _F39)
Class;Cr_9774;_F39
Region;Cr_9773;_F39
