(xor _BC _M1 _F0 _F1 _F2 _F3 _F4 _F5 _F6 _F7 _F8 _F9 _F10 _F11 _F12 _F13 _F14 _F15 _F16 _F17 _F18 _F19 _F20 _F21 _F22 _F23 _F24 _F25 _F26 _F27 _F28 _F29 _F30 _F31 _F32 _F33 _F34 _F35 _F36 _F37 _F38 _F39)
Model;bCMS;_M1
Property;C_1254_P_77;(not _F4)
Property;C_1253_P_76;(not _F4)
Property;C_1252_P_75;(not _F4)
Property;C_1251_P_74;(not _F5)
Region;Cr_9973;_F5
Class;C_1250_TimeoutLog;(not _F5)
Generalization;C_1249_G_2;(not _F5)
Property;C_1248_P_73;(not _F5)
Property;C_1247_P_72;(not _F5)
Transition;Cr_9972;_F5
Property;Cr_9971;_F5
Class;C_1246_RoutePoliceCar;(not _F5)
Transition;Cr_9969;_F5
Class;Cr_9968;_F5
Region;Cr_9967;_F6
Property;C_1245_P_71;(not _F6)
Property;C_1244_P_70;(not _F6)
Transition;Cr_9966;_F6
Property;C_1243_P_69;(not _F6)
Property;C_1242_P_68;(not _F6)
Property;C_1241_P_67;(not _F6)
Property;C_1239_P_65;(not _F6)
Comment;Cr_9965;_F6
Class;C_1238_RoutePlan;(not _F6)
Property;Cr_9964;_F6
Generalization;C_1237_G_1;(not _F7)
Property;C_1236_P_64;(not _F7)
Class;Cr_9962;_F7
Association;Cr_9961;_F7
Property;Cr_9960;_F7
Comment;Cr_9959;_F7
Property;C_1235_P_63;(not _F7)
Transition;Cr_9958;_F7
Class;C_1234_RouteFireTruck;(not _F7)
Comment;Cr_9957;_F7
Property;C_1232_P_61;(not _F8)
Class;C_1231_Route;(not _F8)
Class;Cr_9956;_F8
Property;Cr_9955;_F8
Property;C_1230_P_60;(not _F8)
Property;C_1229_P_59;(not _F8)
Property;Cr_9952;_F8
Property;C_1228_P_58;(not _F8)
Association;Cr_9951;_F8
Property;C_1227_P_57;(not _F8)
Class;Cr_9950;_F9
Region;Cr_9949;_F9
Association;Cr_9948;_F9
Class;Cr_9947;_F9
Transition;Cr_9946;_F9
Property;C_1226_P_56;(not _F9)
Region;Cr_9945;_F9
Property;C_1225_P_55;(not _F9)
Property;C_1224_P_54;(not _F9)
Class;C_1223_PSCSystem;(not _F9)
Region;Cr_9944;_F9
Property;C_1222_P_53;(not _F10)
Transition;Cr_9942;_F10
Property;C_1221_P_52;(not _F10)
Comment;Cr_9941;_F10
Property;C_1219_P_50;(not _F10)
Property;C_1218_P_49;(not _F10)
Association;Cr_9940;_F10
Class;C_1217_PScoordinator;(not _F10)
Comment;Cr_9939;_F10
Region;Cr_9936;_F11
Property;C_1216_P_48;(not _F11)
Property;Cr_9935;_F11
Property;C_1215_P_47;(not _F11)
Region;Cr_9934;_F11
Transition;Cr_9933;_F11
Class;C_1213_PoliceOfficer;(not _F11)
Property;C_1212_P_45;(not _F11)
Property;C_1211_P_44;(not _F11)
Class;Cr_9932;_F11
Property;C_1210_P_43;(not _F11)
Property;C_1209_P_42;(not _F12)
Class;Cr_9931;_F12
Class;C_1208_PoliceCar;(not _F12)
Transition;Cr_9930;_F12
Comment;Cr_9929;_F12
Property;C_1207_P_41;(not _F12)
Property;C_1206_P_40;(not _F12)
Class;C_1205_GPS;(not _F12)
Region;Cr_9927;_F12
Property;Cr_9926;_F12
Class;C_1203_GovermentAgency;(not _F13)
Property;C_1202_P_38;(not _F13)
Property;C_1201_P_37;(not _F13)
Association;Cr_9924;_F13
Region;Cr_9923;_F13
Property;C_1200_P_36;(not _F13)
Property;Cr_9922;_F13
Transition;Cr_9921;_F13
Property;C_1199_P_35;(not _F13)
Property;C_1198_P_34;(not _F13)
Property;Cr_9919;_F14
Class;C_1196_FSCSystem;(not _F14)
Property;C_1195_P_32;(not _F14)
Property;C_1194_P_31;(not _F14)
Class;Cr_9918;_F14
Property;C_1193_P_30;(not _F14)
Property;C_1192_P_29;(not _F14)
Property;C_1191_P_28;(not _F14)
Class;C_1190_FScoordinator;(not _F14)
Class;Cr_9917;_F14
Property;C_1189_P_27;(not _F15)
Property;Cr_9915;_F15
Comment;Cr_9914;_F15
Property;C_1188_P_26;(not _F15)
Property;C_1187_P_25;(not _F15)
Property;C_1186_P_24;(not _F15)
Property;Cr_9912;_F15
Class;C_1185_FireTruck;(not _F15)
Property;C_1184_P_23;(not _F15)
Property;C_1183_P_22;(not _F15)
Region;Cr_9911;_F15
Transition;Cr_9910;_F16
Property;C_1182_P_21;(not _F16)
Class;C_1181_Fireman;(not _F16)
Property;C_1180_P_20;(not _F16)
Region;Cr_9909;_F16
Property;Cr_9908;_F16
Property;C_1179_P_19;(not _F16)
Transition;Cr_9907;_F16
Property;C_1178_P_18;(not _F16)
Property;C_1177_P_17;(not _F16)
Property;C_1176_P_16;(not _F16)
Property;C_1175_P_15;(not _F16)
Property;C_1174_P_14;(not _F17)
Association;Cr_9906;_F17
Class;Cr_9905;_F17
Property;C_1173_P_13;(not _F17)
Region;Cr_9902;_F17
Class;C_1171_Crisis;(not _F17)
Property;C_1170_P_11;(not _F17)
Property;C_1169_P_10;(not _F17)
Property;C_1168_P_9;(not _F17)
Class;Cr_9901;_F18
Association;Cr_9900;_F18
Property;Cr_9899;_F18
Transition;Cr_9898;_F18
Property;Cr_9896;_F18
Transition;Cr_9895;_F18
Transition;Cr_9894;_F18
Class;C_1167_Credential;(not _F18)
Property;C_1166_P_8;(not _F18)
Property;C_1165_P_7;(not _F18)
Class;Cr_9893;_F18
Class;C_1164_CommunicationInfrastructure;(not _F19)
Property;C_1163_P_6;(not _F19)
Class;C_1162_CommunicationCompromiser;(not _F19)
Property;C_1161_P_5;(not _F19)
Property;Cr_9892;_F19
Class;Cr_9891;_F19
Property;C_1160_P_4;(not _F19)
Property;C_1159_P_3;(not _F19)
Property;C_1158_P_2;(not _F19)
Property;Cr_9890;_F19
Property;Cr_9889;_F19
Property;C_1157_P_1;(not _F19)
Class;C_1156_BCMSSystem;(not _F20)
Association;C_1155_communicationInfrastructure_use_bCMSSystem;(not _F20)
Association;C_1154_timeoutLog_report_fScoordinator;(not _F20)
Comment;Cr_9888;_F20
Association;C_1153_timeoutLog_report_pScoordinator;(not _F20)
Association;C_1152_bCMSSystem_regulate_govermentAgency;(not _F20)
Association;C_1151_timeoutLog_register_fSCSystem;(not _F20)
Association;C_1150_timeoutLog_register_pSCSystem;(not _F20)
Association;Cr_9887;_F20
Class;Cr_9886;_F20
Association;C_1149_routePlan_receive_fSCSystem;(not _F20)
Region;Cr_9885;_F20
Association;C_1148_fireTrucks_manage_fScoordinator;(not _F21)
Association;C_1147_policeCars_manage_pScoordinator;(not _F21)
Association;C_1146_pScoordinator_interact_pSCSystem;(not _F21)
Comment;Cr_9884;_F21
Property;Cr_9883;_F21
Association;C_1145_victims_interact_firemen;(not _F21)
Association;C_1144_witnesses_interact_policeOfficers;(not _F21)
Region;Cr_9882;_F21
Transition;Cr_9881;_F21
Association;C_1143_policeOfficers_interact_pScoordinator;(not _F21)
Property;Cr_9880;_F21
Property;Cr_9879;_F21
Association;C_1142_witnesses_interact_firemen;(not _F22)
Association;C_1141_fScoordinator_interact_fSCSystem;(not _F22)
Association;C_1140_firemen_interact_fScoordinator;(not _F22)
Association;C_1139_victims_interact_policeOfficers;(not _F22)
Association;C_1138_crisis_handle_bCMSSystem;(not _F22)
Transition;Cr_9878;_F22
Class;Cr_9877;_F22
Comment;Cr_9876;_F22
Class;Cr_9875;_F22
Association;C_1136_fireTruck_follow_routeFireTruck;(not _F22)
Region;Cr_9874;_F22
Property;Cr_9873;_F23
Association;C_1135_routePlans_develop_pSCSystem;(not _F23)
Property;Cr_9872;_F23
Association;C_1134_crisis_allocate_fireTrucks;(not _F23)
Association;Cr_9871;_F23
Association;C_1133_crisis_allocate_policeCars;(not _F23)
Region;Cr_9870;_F23
Association;C_1131_routePoliceCars_route_routePlan;(not _F23)
Association;C_1130_routeFireTrucks_route_routePlan;(not _F23)
Comment;Cr_9869;_F23
Class;Cr_9868;_F23
Association;C_1128_bCMSSystem_contain_fSCSystem;(not _F24)
DomainModel;C_1127_Domain;(not _F24)
Property;C_1126_P_92;(not _F24)
Property;C_1125_P_91;(not _F24)
Property;C_1124_P_90;(not _F24)
Comment;Cr_9866;_F24
Association;Cr_9865;_F24
Property;C_1123_P_89;(not _F24)
Class;C_1122_PSCSystem;(not _F24)
Property;Cr_9864;_F24
Property;C_1121_P_88;(not _F25)
Property;C_1120_P_87;(not _F25)
Property;C_1119_P_86;(not _F25)
Region;Cr_9863;_F25
Class;C_1118_FSCSystem;(not _F25)
Transition;Cr_9862;_F25
Transition;Cr_9861;_F25
Association;C_1117_fSCSystem_call_pSCSystem;(not _F25)
Association;C_1116_pSCSystem_call_fSCSystem;(not _F25)
Association;Cr_9860;_F25
DomainModel;C_1115_Architecture;(not _F25)
Property;Cr_9859;_F25
Region;Cr_9858;_F26
Generalization;C_1114_G_6;(not _F26)
Association;Cr_9857;_F26
Class;C_1113_FSCSystemNoEncryption;(not _F26)
Generalization;C_1112_G_5;(not _F26)
Class;C_1111_PSCSystemNoEncryption;(not _F26)
Region;Cr_9856;_F26
Association;Cr_9855;_F26
Generalization;C_1110_G_4;(not _F26)
Association;Cr_9854;_F26
Region;Cr_9853;_F26
Class;C_1109_FScoordinatorNoEncryption;(not _F26)
Comment;Cr_9852;_F27
Generalization;C_1108_G_3;(not _F27)
Class;C_1107_PScoordinatorNoEncryption;(not _F27)
Property;C_1106_P_85;(not _F27)
Region;Cr_9851;_F27
Property;C_1105_P_84;(not _F27)
Class;Cr_9850;_F27
Class;C_1104_Witness;(not _F27)
Property;C_1103_P_83;(not _F27)
Property;C_1102_P_82;(not _F27)
Class;C_1101_Victim;(not _F27)
Property;C_1100_P_81;(not _F27)
Property;C_1099_P_80;(not _F28)
Property;C_1098_P_79;(not _F28)
Property;C_1097_P_78;(not _F28)
Region;Cr_9849;_F28
Transition;Cr_9848;_F28
Property;C_1096_P_77;(not _F28)
Property;C_1095_P_76;(not _F28)
Property;C_1094_P_75;(not _F28)
Property;Cr_9847;_F28
Property;C_1093_P_74;(not _F28)
Association;Cr_9846;_F28
Region;Cr_9845;_F28
Transition;Cr_9844;_F29
Region;Cr_9843;_F29
Class;C_1092_TimeoutLog;(not _F29)
Generalization;C_1091_G_2;(not _F29)
Transition;Cr_9842;_F29
Transition;Cr_9840;_F29
Association;Cr_9839;_F29
Association;Cr_9838;_F29
Property;C_1090_P_73;(not _F29)
Transition;Cr_9837;_F29
Property;C_1089_P_72;(not _F29)
Class;C_1088_RoutePoliceCar;(not _F30)
Property;C_1087_P_71;(not _F30)
Property;C_1086_P_70;(not _F30)
Comment;Cr_9836;_F30
Property;Cr_9835;_F30
Property;C_1085_P_69;(not _F30)
Region;Cr_9834;_F30
Transition;Cr_9833;_F30
Comment;Cr_9832;_F30
Comment;Cr_9831;_F30
Property;C_1084_P_68;(not _F30)
Property;Cr_9830;_F30
Association;Cr_9829;_F31
Property;C_1083_P_67;(not _F31)
Property;C_1082_P_66;(not _F31)
Property;C_1081_P_65;(not _F31)
Class;C_1080_RoutePlan;(not _F31)
Generalization;C_1079_G_1;(not _F31)
Transition;Cr_9828;_F31
Property;C_1078_P_64;(not _F31)
Association;Cr_9827;_F31
Class;Cr_9826;_F31
Property;C_1077_P_63;(not _F31)
Class;C_1076_RouteFireTruck;(not _F31)
Property;Cr_9825;_F32
Property;C_1075_P_62;(not _F32)
Class;C_1073_Route;(not _F32)
Property;C_1072_P_60;(not _F32)
Association;Cr_9824;_F32
Property;C_1071_P_59;(not _F32)
Property;C_1070_P_58;(not _F32)
Comment;Cr_9823;_F32
Transition;Cr_9822;_F32
Property;C_1068_P_56;(not _F32)
Property;C_1067_P_55;(not _F33)
Comment;Cr_9821;_F33
Transition;Cr_9820;_F33
Comment;Cr_9819;_F33
Property;C_1066_P_54;(not _F33)
Transition;Cr_9818;_F33
Transition;Cr_9817;_F33
Class;C_1065_PSCSystem;(not _F33)
Property;C_1064_P_53;(not _F33)
Class;Cr_9816;_F33
Class;Cr_9815;_F33
Property;C_1063_P_52;(not _F33)
Property;C_1062_P_51;(not _F34)
Property;C_1061_P_50;(not _F34)
Property;C_1060_P_49;(not _F34)
Class;C_1059_PScoordinator;(not _F34)
Property;C_1058_P_48;(not _F34)
Property;C_1057_P_47;(not _F34)
Property;C_1056_P_46;(not _F34)
Region;Cr_9814;_F34
Comment;Cr_9813;_F34
Comment;Cr_9812;_F34
Class;C_1055_PoliceOfficer;(not _F34)
Property;C_1054_P_45;(not _F34)
Region;Cr_9811;_F35
Property;C_1053_P_44;(not _F35)
Property;C_1052_P_43;(not _F35)
Association;Cr_9810;_F35
Transition;Cr_9809;_F35
Property;C_1051_P_42;(not _F35)
Class;C_1050_PoliceCar;(not _F35)
Property;Cr_9808;_F35
Property;C_1049_P_41;(not _F35)
Class;C_1047_GPS;(not _F35)
Property;C_1046_P_39;(not _F35)
Class;C_1045_GovermentAgency;(not _F36)
Property;C_1044_P_38;(not _F36)
Property;C_1043_P_37;(not _F36)
Region;Cr_9807;_F36
Region;Cr_9806;_F36
Class;Cr_9805;_F36
Property;Cr_9804;_F36
Property;C_1041_P_35;(not _F36)
Property;C_1040_P_34;(not _F36)
Property;Cr_9803;_F36
Property;C_1039_P_33;(not _F36)
Class;C_1038_FSCSystem;(not _F37)
Property;C_1037_P_32;(not _F37)
Property;C_1036_P_31;(not _F37)
Transition;Cr_9802;_F37
Property;C_1035_P_30;(not _F37)
Class;Cr_9801;_F37
Region;Cr_9800;_F37
Class;Cr_9799;_F37
Property;C_1034_P_29;(not _F37)
Transition;Cr_9798;_F37
Property;C_1033_P_28;(not _F37)
Class;C_1032_FScoordinator;(not _F37)
Association;Cr_9797;_F38
Transition;Cr_9796;_F38
Property;Cr_9795;_F38
Transition;Cr_9794;_F38
Comment;Cr_9793;_F38
Property;C_1031_P_27;(not _F38)
Property;C_1030_P_26;(not _F38)
Property;C_1029_P_25;(not _F38)
Property;C_1028_P_24;(not _F38)
Property;Cr_9792;_F38
Class;C_1027_FireTruck;(not _F38)
Class;Cr_9791;_F38
Class;Cr_9790;_F39
Comment;Cr_9789;_F39
Property;C_1026_P_23;(not _F39)
Property;C_1025_P_22;(not _F39)
Property;C_1024_P_21;(not _F39)
Class;C_1023_Fireman;(not _F39)
Property;Cr_9788;_F39
Property;C_1022_P_20;(not _F39)
Class;Cr_9787;_F39
Property;C_1021_P_19;(not _F39)
Region;Cr_9786;_F39
Class;Cr_9785;_F39
