(xor _BC _M1 _F0 _F1 _F2 _F3 _F4 _F5 _F6 _F7 _F8 _F9 _F10 _F11 _F12 _F13 _F14 _F15 _F16 _F17 _F18 _F19)
Model;bCMS;_M1
Property;C_5095_P_69;(not _F6)
Property;C_5094_P_68;(not _F6)
Property;C_5093_P_67;(not _F6)
Comment;Cr_9963;_F6
Property;C_5092_P_66;(not _F6)
Region;Cr_9962;_F6
Region;Cr_9961;_F6
Class;Cr_9960;_F6
Region;Cr_9959;_F6
Region;Cr_9958;_F6
Property;C_5091_P_65;(not _F6)
Region;Cr_9957;_F6
Class;C_5090_RoutePlan;(not _F6)
Region;Cr_9956;_F7
Generalization;C_5089_G_1;(not _F7)
Region;Cr_9955;_F7
Property;C_5088_P_64;(not _F7)
Property;C_5087_P_63;(not _F7)
Association;Cr_9954;_F7
Transition;Cr_9953;_F7
Class;C_5086_RouteFireTruck;(not _F7)
Property;Cr_9952;_F7
Class;Cr_9951;_F7
Class;Cr_9950;_F7
Class;Cr_9949;_F7
Property;C_5085_P_62;(not _F8)
Property;C_5084_P_61;(not _F8)
Region;Cr_9947;_F8
Class;C_5083_Route;(not _F8)
Comment;Cr_9946;_F8
Class;Cr_9945;_F8
Association;Cr_9944;_F8
Property;C_5082_P_60;(not _F8)
Comment;Cr_9943;_F8
Region;Cr_9942;_F8
Property;C_5081_P_59;(not _F8)
Property;C_5080_P_58;(not _F8)
Property;C_5079_P_57;(not _F8)
Property;C_5078_P_56;(not _F9)
Transition;Cr_9941;_F9
Property;C_5077_P_55;(not _F9)
Association;Cr_9940;_F9
Property;C_5076_P_54;(not _F9)
Property;Cr_9939;_F9
Transition;Cr_9938;_F9
Class;Cr_9937;_F9
Class;C_5075_PSCSystem;(not _F9)
Association;Cr_9936;_F9
Property;Cr_9935;_F9
Comment;Cr_9934;_F9
Property;C_5074_P_53;(not _F9)
Region;Cr_9933;_F10
Property;Cr_9932;_F10
Class;Cr_9931;_F10
Property;C_5073_P_52;(not _F10)
Property;Cr_9930;_F10
Property;C_5072_P_51;(not _F10)
Property;Cr_9929;_F10
Property;Cr_9928;_F10
Property;C_5071_P_50;(not _F10)
Association;Cr_9927;_F10
Transition;Cr_9926;_F10
Transition;Cr_9925;_F10
Class;Cr_9924;_F10
Association;Cr_9923;_F11
Property;C_5070_P_49;(not _F11)
Region;Cr_9922;_F11
Transition;Cr_9921;_F11
Transition;Cr_9920;_F11
Association;Cr_9919;_F11
Class;C_5069_PScoordinator;(not _F11)
Property;C_5068_P_48;(not _F11)
Transition;Cr_9918;_F11
Property;C_5067_P_47;(not _F11)
Region;Cr_9917;_F11
Property;Cr_9916;_F11
Property;C_5066_P_46;(not _F11)
Comment;Cr_9915;_F12
Class;C_5065_PoliceOfficer;(not _F12)
Property;C_5064_P_45;(not _F12)
Property;C_5063_P_44;(not _F12)
Property;C_5062_P_43;(not _F12)
Property;C_5061_P_42;(not _F12)
Association;Cr_9914;_F12
Class;C_5060_PoliceCar;(not _F12)
Comment;Cr_9913;_F12
Property;Cr_9912;_F12
Property;C_5059_P_41;(not _F12)
Property;C_5058_P_40;(not _F12)
Comment;Cr_9911;_F12
Property;Cr_9910;_F13
Class;C_5057_GPS;(not _F13)
Transition;Cr_9909;_F13
Class;Cr_9908;_F13
Association;Cr_9907;_F13
Property;C_5056_P_39;(not _F13)
Class;Cr_9906;_F13
Class;C_5055_GovermentAgency;(not _F13)
Property;C_5054_P_38;(not _F13)
Transition;Cr_9905;_F13
Property;C_5053_P_37;(not _F13)
Property;C_5052_P_36;(not _F13)
Property;C_5051_P_35;(not _F13)
Property;C_5050_P_34;(not _F14)
Property;C_5049_P_33;(not _F14)
Property;Cr_9904;_F14
Class;C_5048_FSCSystem;(not _F14)
Property;Cr_9903;_F14
Property;C_5047_P_32;(not _F14)
Transition;Cr_9902;_F14
Property;C_5046_P_31;(not _F14)
Property;C_5045_P_30;(not _F14)
Property;C_5044_P_29;(not _F14)
Property;C_5043_P_28;(not _F14)
Comment;Cr_9901;_F14
Class;C_5042_FScoordinator;(not _F14)
Property;C_5041_P_27;(not _F15)
Region;Cr_9900;_F15
Property;C_5040_P_26;(not _F15)
Property;Cr_9899;_F15
Property;Cr_9898;_F15
Property;C_5039_P_25;(not _F15)
Association;Cr_9897;_F15
Property;C_5038_P_24;(not _F15)
Region;Cr_9896;_F15
Property;Cr_9895;_F15
Class;C_5037_FireTruck;(not _F15)
Comment;Cr_9894;_F15
Property;C_5036_P_23;(not _F15)
Property;C_5035_P_22;(not _F16)
Property;C_5034_P_21;(not _F16)
Property;Cr_9893;_F16
Transition;Cr_9892;_F16
Property;Cr_9891;_F16
Comment;Cr_9890;_F16
Region;Cr_9889;_F16
Comment;Cr_9888;_F16
Class;C_5033_Fireman;(not _F16)
Property;C_5032_P_20;(not _F16)
Association;Cr_9887;_F16
Property;C_5031_P_19;(not _F16)
Property;C_5030_P_18;(not _F16)
Property;C_5029_P_17;(not _F17)
Property;C_5028_P_16;(not _F17)
Property;C_5027_P_15;(not _F17)
Association;Cr_9886;_F17
Class;Cr_9885;_F17
Property;C_5026_P_14;(not _F17)
Transition;Cr_9884;_F17
Association;Cr_9883;_F17
Transition;Cr_9882;_F17
Property;C_5025_P_13;(not _F17)
Property;Cr_9881;_F17
Property;C_5024_P_12;(not _F17)
Class;C_5023_Crisis;(not _F17)
Transition;Cr_9880;_F18
Property;C_5022_P_11;(not _F18)
Property;C_5021_P_10;(not _F18)
Transition;Cr_9879;_F18
Property;C_5020_P_9;(not _F18)
Class;C_5019_Credential;(not _F18)
Property;Cr_9878;_F18
Property;C_5018_P_8;(not _F18)
Association;Cr_9877;_F18
Property;C_5017_P_7;(not _F18)
Region;Cr_9876;_F18
Class;C_5016_CommunicationInfrastructure;(not _F18)
Association;Cr_9875;_F18
Property;C_5015_P_6;(not _F19)
Class;C_5014_CommunicationCompromiser;(not _F19)
Property;C_5013_P_5;(not _F19)
Property;C_5012_P_4;(not _F19)
Property;C_5011_P_3;(not _F19)
Region;Cr_9874;_F19
Comment;Cr_9873;_F19
Class;Cr_9872;_F19
Transition;Cr_9871;_F19
Property;C_5010_P_2;(not _F19)
Property;C_5009_P_1;(not _F19)
Class;Cr_9870;_F19
Class;C_5008_BCMSSystem;(not _F19)
