(xor _BC _M1 _F0 _F1 _F2 _F3 _F4 _F5 _F6 _F7 _F8 _F9 _F10 _F11 _F12 _F13 _F14 _F15 _F16 _F17 _F18 _F19 _F20 _F21 _F22 _F23 _F24 _F25 _F26 _F27 _F28 _F29 _F30 _F31 _F32 _F33 _F34 _F35 _F36 _F37 _F38 _F39 _F40 _F41 _F42 _F43 _F44 _F45 _F46 _F47 _F48 _F49 _F50 _F51 _F52 _F53 _F54 _F55 _F56 _F57 _F58 _F59)
Model;bCMS;_M1
Class;C_1171_Crisis;(not _F18)
Property;C_1170_P_11;(not _F18)
Property;C_1169_P_10;(not _F18)
Association;Cr_9894;_F18
Property;Cr_9893;_F18
Class;C_1167_Credential;(not _F18)
Property;C_1165_P_7;(not _F19)
Class;C_1164_CommunicationInfrastructure;(not _F19)
Property;C_1163_P_6;(not _F19)
Class;Cr_9890;_F19
Region;Cr_9889;_F19
Class;C_1162_CommunicationCompromiser;(not _F19)
Class;Cr_9888;_F19
Property;C_1161_P_5;(not _F19)
Property;C_1160_P_4;(not _F19)
Property;C_1159_P_3;(not _F20)
Property;C_1158_P_2;(not _F20)
Association;Cr_9885;_F20
Region;Cr_9884;_F20
Property;C_1157_P_1;(not _F20)
Class;C_1156_BCMSSystem;(not _F20)
Association;C_1155_communicationInfrastructure_use_bCMSSystem;(not _F20)
Property;Cr_9883;_F20
Association;Cr_9882;_F20
Association;C_1153_timeoutLog_report_pScoordinator;(not _F20)
Comment;Cr_9881;_F20
Association;C_1152_bCMSSystem_regulate_govermentAgency;(not _F21)
Class;Cr_9880;_F21
Association;Cr_9879;_F21
Transition;Cr_9878;_F21
Association;C_1151_timeoutLog_register_fSCSystem;(not _F21)
Region;Cr_9877;_F21
Association;C_1150_timeoutLog_register_pSCSystem;(not _F21)
Association;C_1149_routePlan_receive_fSCSystem;(not _F21)
Association;C_1148_fireTrucks_manage_fScoordinator;(not _F21)
Region;Cr_9876;_F21
Association;C_1147_policeCars_manage_pScoordinator;(not _F21)
Association;C_1146_pScoordinator_interact_pSCSystem;(not _F21)
Association;C_1145_victims_interact_firemen;(not _F22)
Transition;Cr_9875;_F22
Association;Cr_9874;_F22
Association;C_1144_witnesses_interact_policeOfficers;(not _F22)
Association;C_1143_policeOfficers_interact_pScoordinator;(not _F22)
Association;C_1142_witnesses_interact_firemen;(not _F22)
Association;C_1141_fScoordinator_interact_fSCSystem;(not _F22)
Comment;Cr_9873;_F22
Association;C_1139_victims_interact_policeOfficers;(not _F22)
Association;Cr_9872;_F22
Association;Cr_9871;_F22
Association;C_1138_crisis_handle_bCMSSystem;(not _F23)
Association;C_1137_routePoliceCar_follow_policeCar;(not _F23)
Comment;Cr_9870;_F23
Class;Cr_9869;_F23
Comment;Cr_9868;_F23
Association;Cr_9867;_F23
Transition;Cr_9866;_F23
Association;C_1136_fireTruck_follow_routeFireTruck;(not _F23)
Association;Cr_9864;_F23
Comment;Cr_9863;_F23
Comment;Cr_9862;_F23
Association;C_1135_routePlans_develop_pSCSystem;(not _F24)
Association;Cr_9861;_F24
Comment;Cr_9860;_F24
Comment;Cr_9859;_F24
Property;Cr_9858;_F24
Association;C_1134_crisis_allocate_fireTrucks;(not _F24)
Transition;Cr_9856;_F24
Class;Cr_9855;_F24
Transition;Cr_9854;_F24
Association;C_1133_crisis_allocate_policeCars;(not _F24)
Association;C_1132_communicationInfrastructure_access_communicationCompromisers;(not _F24)
Association;C_1131_routePoliceCars_route_routePlan;(not _F25)
Class;Cr_9853;_F25
Transition;Cr_9852;_F25
Association;C_1130_routeFireTrucks_route_routePlan;(not _F25)
Class;Cr_9851;_F25
Association;C_1129_bCMSSystem_contain_pSCSystem;(not _F25)
Association;C_1128_bCMSSystem_contain_fSCSystem;(not _F25)
DomainModel;C_1127_Domain;(not _F25)
Property;C_1126_P_92;(not _F25)
Association;Cr_9850;_F25
Property;Cr_9848;_F25
Transition;Cr_9847;_F26
Transition;Cr_9846;_F26
Property;C_1125_P_91;(not _F26)
Association;Cr_9845;_F26
Property;C_1124_P_90;(not _F26)
Property;C_1123_P_89;(not _F26)
Class;C_1122_PSCSystem;(not _F26)
Property;C_1121_P_88;(not _F26)
Property;C_1120_P_87;(not _F26)
Region;Cr_9844;_F26
Transition;Cr_9842;_F27
Property;Cr_9841;_F27
Transition;Cr_9840;_F27
Class;C_1118_FSCSystem;(not _F27)
Association;Cr_9839;_F27
Association;C_1116_pSCSystem_call_fSCSystem;(not _F27)
DomainModel;C_1115_Architecture;(not _F27)
Property;Cr_9836;_F27
Generalization;C_1114_G_6;(not _F27)
Class;C_1113_FSCSystemNoEncryption;(not _F28)
Generalization;C_1112_G_5;(not _F28)
Class;C_1111_PSCSystemNoEncryption;(not _F28)
Class;Cr_9834;_F28
Region;Cr_9833;_F28
Property;Cr_9832;_F28
Generalization;C_1110_G_4;(not _F28)
Class;C_1109_FScoordinatorNoEncryption;(not _F28)
Generalization;C_1108_G_3;(not _F28)
Association;Cr_9831;_F28
Class;Cr_9830;_F28
Class;C_1107_PScoordinatorNoEncryption;(not _F29)
Property;C_1106_P_85;(not _F29)
Property;C_1105_P_84;(not _F29)
Transition;Cr_9829;_F29
Region;Cr_9828;_F29
Transition;Cr_9827;_F29
Property;Cr_9826;_F29
Association;Cr_9825;_F29
Class;C_1104_Witness;(not _F29)
Comment;Cr_9824;_F29
Property;C_1103_P_83;(not _F29)
Property;C_1102_P_82;(not _F29)
Comment;Cr_9823;_F30
Class;C_1101_Victim;(not _F30)
Property;C_1100_P_81;(not _F30)
Comment;Cr_9822;_F30
Property;C_1099_P_80;(not _F30)
Region;Cr_9821;_F30
Property;C_1098_P_79;(not _F30)
Region;Cr_9820;_F30
Region;Cr_9819;_F30
Property;C_1097_P_78;(not _F30)
Property;Cr_9817;_F30
Property;C_1095_P_76;(not _F31)
Transition;Cr_9816;_F31
Transition;Cr_9815;_F31
Transition;Cr_9814;_F31
Association;Cr_9813;_F31
Region;Cr_9812;_F31
Region;Cr_9811;_F31
Transition;Cr_9810;_F31
Property;C_1094_P_75;(not _F31)
Association;Cr_9809;_F31
Class;Cr_9808;_F32
Class;C_1092_TimeoutLog;(not _F32)
Property;Cr_9807;_F32
Transition;Cr_9806;_F32
Association;Cr_9805;_F32
Comment;Cr_9804;_F32
Property;C_1090_P_73;(not _F32)
Property;C_1089_P_72;(not _F32)
Class;C_1088_RoutePoliceCar;(not _F32)
Property;C_1087_P_71;(not _F32)
Class;Cr_9803;_F32
Property;Cr_9802;_F33
Comment;Cr_9801;_F33
Property;C_1086_P_70;(not _F33)
Property;C_1085_P_69;(not _F33)
Transition;Cr_9800;_F33
Property;C_1084_P_68;(not _F33)
Property;C_1083_P_67;(not _F33)
Property;C_1082_P_66;(not _F33)
Region;Cr_9799;_F33
Property;C_1081_P_65;(not _F33)
Association;Cr_9798;_F33
Class;C_1080_RoutePlan;(not _F33)
Generalization;C_1079_G_1;(not _F34)
Property;C_1078_P_64;(not _F34)
Comment;Cr_9797;_F34
Property;C_1077_P_63;(not _F34)
Class;Cr_9795;_F34
Class;C_1076_RouteFireTruck;(not _F34)
Property;C_1075_P_62;(not _F34)
Class;C_1073_Route;(not _F34)
Comment;Cr_9794;_F34
Class;Cr_9793;_F34
Property;C_1072_P_60;(not _F35)
Property;C_1071_P_59;(not _F35)
Property;C_1070_P_58;(not _F35)
Property;C_1069_P_57;(not _F35)
Class;Cr_9792;_F35
Property;C_1068_P_56;(not _F35)
Property;C_1067_P_55;(not _F35)
Region;Cr_9791;_F35
Property;C_1066_P_54;(not _F35)
Class;C_1065_PSCSystem;(not _F35)
Region;Cr_9790;_F35
Property;Cr_9789;_F36
Association;Cr_9788;_F36
Property;C_1062_P_51;(not _F36)
Class;Cr_9787;_F36
Class;Cr_9786;_F36
Transition;Cr_9785;_F36
Property;C_1061_P_50;(not _F36)
Property;C_1060_P_49;(not _F36)
Class;C_1059_PScoordinator;(not _F36)
Transition;Cr_9784;_F36
Class;Cr_9783;_F36
Region;Cr_9782;_F37
Property;C_1058_P_48;(not _F37)
Comment;Cr_9781;_F37
Property;C_1057_P_47;(not _F37)
Comment;Cr_9780;_F37
Property;C_1056_P_46;(not _F37)
Association;Cr_9779;_F37
Class;C_1055_PoliceOfficer;(not _F37)
Region;Cr_9778;_F37
Property;C_1054_P_45;(not _F37)
Property;C_1053_P_44;(not _F37)
Property;C_1052_P_43;(not _F37)
Property;C_1051_P_42;(not _F38)
Class;C_1050_PoliceCar;(not _F38)
Class;Cr_9777;_F38
Region;Cr_9776;_F38
Property;C_1049_P_41;(not _F38)
Property;C_1048_P_40;(not _F38)
Comment;Cr_9775;_F38
Transition;Cr_9774;_F38
Association;Cr_9772;_F38
Transition;Cr_9771;_F38
Region;Cr_9769;_F39
Class;C_1047_GPS;(not _F39)
Class;Cr_9768;_F39
Property;C_1046_P_39;(not _F39)
Class;C_1045_GovermentAgency;(not _F39)
Association;Cr_9767;_F39
Property;C_1044_P_38;(not _F39)
Property;Cr_9766;_F39
Property;C_1043_P_37;(not _F39)
Property;Cr_9765;_F39
Property;C_1042_P_36;(not _F39)
Class;Cr_9764;_F40
Property;C_1040_P_34;(not _F40)
Class;Cr_9763;_F40
Property;C_1039_P_33;(not _F40)
Association;Cr_9762;_F40
Class;C_1038_FSCSystem;(not _F40)
Association;Cr_9761;_F40
Property;C_1037_P_32;(not _F40)
Association;Cr_9760;_F40
Property;C_1036_P_31;(not _F40)
Transition;Cr_9759;_F40
Property;C_1035_P_30;(not _F40)
Comment;Cr_9758;_F41
Property;Cr_9757;_F41
Property;C_1034_P_29;(not _F41)
Association;Cr_9756;_F41
Property;C_1033_P_28;(not _F41)
Comment;Cr_9755;_F41
Class;C_1032_FScoordinator;(not _F41)
Property;C_1031_P_27;(not _F41)
Property;C_1030_P_26;(not _F41)
Property;C_1029_P_25;(not _F41)
Property;C_1028_P_24;(not _F41)
Transition;Cr_9754;_F41
Association;Cr_9753;_F42
Class;C_1027_FireTruck;(not _F42)
Property;Cr_9751;_F42
Association;Cr_9750;_F42
Association;Cr_9749;_F42
Association;Cr_9748;_F42
Property;C_1026_P_23;(not _F42)
Property;Cr_9747;_F42
Property;C_1025_P_22;(not _F42)
Transition;Cr_9746;_F42
Transition;Cr_9745;_F42
Comment;Cr_9744;_F43
Property;C_1024_P_21;(not _F43)
Class;C_1023_Fireman;(not _F43)
Property;Cr_9743;_F43
Property;C_1022_P_20;(not _F43)
Property;C_1021_P_19;(not _F43)
Region;Cr_9742;_F43
Region;Cr_9741;_F43
Property;Cr_9740;_F43
Transition;Cr_9739;_F43
Region;Cr_9738;_F43
Association;Cr_9737;_F43
Property;Cr_9736;_F44
Property;C_1020_P_18;(not _F44)
Comment;Cr_9735;_F44
Property;C_1019_P_17;(not _F44)
Property;Cr_9734;_F44
Property;C_1018_P_16;(not _F44)
Property;C_1017_P_15;(not _F44)
Transition;Cr_9733;_F44
Property;C_1016_P_14;(not _F44)
Region;Cr_9732;_F44
Property;C_1015_P_13;(not _F44)
Property;C_1014_P_12;(not _F44)
Region;Cr_9731;_F45
Property;Cr_9730;_F45
Class;C_1013_Crisis;(not _F45)
Comment;Cr_9729;_F45
Property;C_1012_P_11;(not _F45)
Property;C_1011_P_10;(not _F45)
Property;Cr_9728;_F45
Region;Cr_9727;_F45
Property;Cr_9726;_F45
Property;C_1010_P_9;(not _F45)
Class;Cr_9725;_F45
Class;C_1009_Credential;(not _F45)
Association;Cr_9724;_F46
Property;C_1008_P_8;(not _F46)
Region;Cr_9723;_F46
Association;Cr_9722;_F46
Transition;Cr_9721;_F46
Property;C_1007_P_7;(not _F46)
Class;C_1006_CommunicationInfrastructure;(not _F46)
Property;C_1005_P_6;(not _F46)
Class;C_1004_CommunicationCompromiser;(not _F46)
Property;C_1003_P_5;(not _F46)
Property;C_1002_P_4;(not _F46)
Property;C_1001_P_3;(not _F46)
Transition;Cr_9720;_F47
Property;C_1000_P_2;(not _F47)
Transition;Cr_9719;_F47
Property;C_999_P_1;(not _F47)
Class;C_998_BCMSSystem;(not _F47)
Transition;Cr_9718;_F47
Association;C_997_communicationInfrastructure_use_bCMSSystem;(not _F47)
Region;Cr_9717;_F47
Comment;Cr_9716;_F47
Transition;Cr_9715;_F47
Region;Cr_9714;_F47
Association;C_996_timeoutLog_report_fScoordinator;(not _F47)
Association;C_995_timeoutLog_report_pScoordinator;(not _F48)
Comment;Cr_9713;_F48
Association;C_994_bCMSSystem_regulate_govermentAgency;(not _F48)
Transition;Cr_9712;_F48
Comment;Cr_9711;_F48
Comment;Cr_9710;_F48
Association;C_993_timeoutLog_register_fSCSystem;(not _F48)
Region;Cr_9709;_F48
Comment;Cr_9708;_F48
Association;C_992_timeoutLog_register_pSCSystem;(not _F48)
Association;C_991_routePlan_receive_fSCSystem;(not _F48)
Property;Cr_9707;_F48
Association;C_990_fireTrucks_manage_fScoordinator;(not _F49)
Association;C_989_policeCars_manage_pScoordinator;(not _F49)
Association;C_988_pScoordinator_interact_pSCSystem;(not _F49)
Association;C_987_victims_interact_firemen;(not _F49)
Association;C_986_witnesses_interact_policeOfficers;(not _F49)
Class;Cr_9706;_F49
Association;C_985_policeOfficers_interact_pScoordinator;(not _F49)
Association;C_984_witnesses_interact_firemen;(not _F49)
Association;C_983_fScoordinator_interact_fSCSystem;(not _F49)
Region;Cr_9705;_F49
Association;Cr_9704;_F49
Property;Cr_9703;_F49
Comment;Cr_9701;_F50
Comment;Cr_9700;_F50
Comment;Cr_9699;_F50
Class;Cr_9698;_F50
Transition;Cr_9697;_F50
Transition;Cr_9696;_F50
Association;C_981_victims_interact_policeOfficers;(not _F50)
Association;C_980_crisis_handle_bCMSSystem;(not _F50)
Region;Cr_9695;_F50
Association;C_979_routePoliceCar_follow_policeCar;(not _F50)
Association;C_978_fireTruck_follow_routeFireTruck;(not _F51)
Association;C_977_routePlans_develop_pSCSystem;(not _F51)
Comment;Cr_9694;_F51
Association;C_976_crisis_allocate_fireTrucks;(not _F51)
Association;C_975_crisis_allocate_policeCars;(not _F51)
Association;C_974_communicationInfrastructure_access_communicationCompromisers;(not _F51)
Association;C_973_routePoliceCars_route_routePlan;(not _F51)
Association;C_972_routeFireTrucks_route_routePlan;(not _F51)
Association;C_971_bCMSSystem_contain_pSCSystem;(not _F51)
Transition;Cr_9693;_F51
Association;Cr_9692;_F51
Association;C_970_bCMSSystem_contain_fSCSystem;(not _F51)
Region;Cr_9691;_F52
DomainModel;C_969_Domain;(not _F52)
Association;Cr_9690;_F52
Property;C_968_P_92;(not _F52)
Property;C_967_P_91;(not _F52)
Property;C_966_P_90;(not _F52)
Region;Cr_9689;_F52
Property;C_965_P_89;(not _F52)
Class;C_964_PSCSystem;(not _F52)
Property;C_963_P_88;(not _F52)
Property;C_962_P_87;(not _F52)
Property;C_961_P_86;(not _F52)
Class;C_960_FSCSystem;(not _F53)
Association;C_959_fSCSystem_call_pSCSystem;(not _F53)
Class;Cr_9688;_F53
Association;C_958_pSCSystem_call_fSCSystem;(not _F53)
DomainModel;C_957_Architecture;(not _F53)
Transition;Cr_9687;_F53
Generalization;C_956_G_6;(not _F53)
Class;C_955_FSCSystemNoEncryption;(not _F53)
Generalization;C_954_G_5;(not _F53)
Class;C_953_PSCSystemNoEncryption;(not _F53)
Property;Cr_9686;_F53
Generalization;C_952_G_4;(not _F53)
Class;C_951_FScoordinatorNoEncryption;(not _F54)
Class;Cr_9685;_F54
Generalization;C_950_G_3;(not _F54)
Class;C_949_PScoordinatorNoEncryption;(not _F54)
Comment;Cr_9684;_F54
Property;C_948_P_85;(not _F54)
Property;C_947_P_84;(not _F54)
Association;Cr_9683;_F54
Class;C_946_Witness;(not _F54)
Property;Cr_9682;_F54
Comment;Cr_9681;_F54
Property;C_945_P_83;(not _F54)
Association;Cr_9680;_F55
Property;C_944_P_82;(not _F55)
Region;Cr_9679;_F55
Class;C_943_Victim;(not _F55)
Class;Cr_9678;_F55
Region;Cr_9677;_F55
Association;Cr_9676;_F55
Association;Cr_9675;_F55
Property;C_942_P_81;(not _F55)
Property;C_941_P_80;(not _F55)
Association;Cr_9673;_F55
Property;C_940_P_79;(not _F56)
Property;C_938_P_77;(not _F56)
Property;C_937_P_76;(not _F56)
Region;Cr_9672;_F56
Property;C_936_P_75;(not _F56)
Property;C_935_P_74;(not _F56)
Region;Cr_9671;_F56
Class;C_934_TimeoutLog;(not _F56)
Class;Cr_9670;_F56
Association;Cr_9669;_F56
Generalization;C_933_G_2;(not _F56)
Association;Cr_9668;_F57
Property;C_932_P_73;(not _F57)
Property;C_931_P_72;(not _F57)
Class;C_930_RoutePoliceCar;(not _F57)
Property;C_929_P_71;(not _F57)
Property;C_928_P_70;(not _F57)
Class;Cr_9667;_F57
Property;C_927_P_69;(not _F57)
Association;Cr_9666;_F57
Property;Cr_9665;_F57
Property;C_926_P_68;(not _F57)
Association;Cr_9664;_F57
Association;Cr_9663;_F58
Property;C_925_P_67;(not _F58)
Property;C_924_P_66;(not _F58)
Property;C_923_P_65;(not _F58)
Association;Cr_9662;_F58
Property;Cr_9661;_F58
Class;C_922_RoutePlan;(not _F58)
Generalization;C_921_G_1;(not _F58)
Comment;Cr_9660;_F58
Comment;Cr_9659;_F58
Property;C_920_P_64;(not _F58)
Property;Cr_9658;_F58
Association;Cr_9657;_F59
Property;C_919_P_63;(not _F59)
Comment;Cr_9656;_F59
Class;C_918_RouteFireTruck;(not _F59)
Transition;Cr_9655;_F59
Property;C_917_P_62;(not _F59)
Property;Cr_9654;_F59
Region;Cr_9653;_F59
Transition;Cr_9652;_F59
Comment;Cr_9651;_F59
Class;Cr_9650;_F59
Region;Cr_9649;_F59
